Subject,A,B
202,53.64,54.49
203,52.69,53.08
204,53.66,52.82
205,56.11,55.75
206,53.14,52.22
207,53.31,53.7
208,56.39,56.06
209,55.03,55.87
210,54.12,55.38
211,54.64,54.49
212,55.14,56.05
213,53.89,53.1
214,56.73,54.48
215,54.08,55.29
216,55.42,56.06
217,53.3,53.19
218,53.62,52.41
219,53.64,53.4
220,54.9,53.78
221,54.26,54.38
222,55.6,54.81
223,54.51,55.86
224,53.34,54.23
225,53.32,55.15
226,54.78,53.24
227,53.45,53.73
228,52.84,52.99
229,53.07,54.5
230,54.09,55.04
231,53.09,54.73
232,54.8,55.08
233,53.84,53.87
234,53.18,54.32
235,55.77,54.24
236,52.65,54.36
237,55.19,54.18
238,55.65,55.52
239,55.97,54.32
240,54.75,55.65
241,53.27,52.91
242,54.98,54.04
243,54.92,54.45
244,54.42,54.01
245,52.6,55.31
246,53.4,53.51
247,54.89,55.83
248,56.4,57.76
249,53.33,53.18
250,55.12,54.84
251,53.33,52.45
252,54.84,53.26
253,53.83,53.24
254,52.51,52.82
255,54.22,54.57
256,54.07,53.99
257,54.09,55.3
258,53.98,54.43
259,55.03,56.69
260,55.26,54.78
261,54.91,55.51
262,55.31,54.37
263,55.19,54.47
264,53.84,55.49
265,54.09,53.26
266,54.45,53.67
267,54.82,54.17
268,54.18,55.49
269,54.02,53.87
270,55.36,54.48
271,54.85,54.55
272,51.91,52.13
273,53.36,55.8
274,54.52,55.15
275,55.1,55.1
276,53.47,54.01
277,54.66,54.75
278,53.8,55.02
279,53.74,55.35
280,52.85,51.12
281,54.24,55.56
282,53.71,53.73
283,54.79,53.87
284,54.13,54.92
285,51.55,53.42
286,53.48,52.76
287,55.25,54.88
288,54.53,54.69
289,53.62,53.75
290,54.5,54.5
291,56.03,54.79
292,56.65,56.61
293,52.63,55.28
294,55.93,54.7
