Subject,A,B
212,28.86,29.89
213,29.95,29.82
214,30.26,30.36
215,29.35,28.77
216,29.4,28.8
217,27.37,29.48
218,29.87,28.51
219,30.19,29.77
220,28.55,30.23
221,31.34,30.26
222,30.15,28.88
223,30.29,29.74
224,28.2,30.48
225,28.5,29.06
226,28.71,30.17
227,30.17,30.11
228,31.49,30.58
229,31.34,29.88
230,30.34,29.85
231,30.81,28.44
232,27.81,29.13
233,30.26,30.95
234,29.96,31
235,29.88,29.35
236,30.21,30.05
237,32.2,30.71
238,30.07,31.42
239,29.49,29.96
240,28.78,27.85
241,28.87,28.57
242,27.3,29.33
243,28.31,28.05
244,30.13,30.36
245,29.81,29.6
246,29.55,29.97
247,29.44,29.71
248,28.35,30.73
249,29.58,29.55
250,30.12,30.97
251,29.44,30.99
252,29.65,27.94
253,28.65,29.6
254,29.48,31.45
255,32.12,28.7
256,29.45,27.81
257,26.2,27.47
258,30.68,29.44
259,29.19,28.47
260,29.28,30.14
261,30.81,30.21
262,28.26,29.86
263,30.72,30.98
264,29.14,28.04
265,29.32,29.01
266,30.43,30.16
267,30.16,29.24
268,29.91,29.01
269,29.15,29.82
270,29.22,29.61
271,29.79,30.26
272,30.47,29.45
273,29.16,28.86
274,29.4,29.17
275,29.82,30.83
276,27.19,29.8
277,30.35,30.58
278,29.2,28.68
279,29.29,29.95
280,29.54,29.51
281,29.25,29.31
282,29.09,28.75
283,30.01,30.83
284,29.57,28.41
285,31.36,29.4
286,30.53,29.47
287,29,29.06
288,29.14,28.87
289,29.03,28.66
290,30.11,30.08
