"A","B","C","D","E","F","G","H"
1.6310888165233,6.14893633181054,-2.19325023878872,0.453619542288065,-1.87784170955255,-2.24414583641092,1.02862534655095,0.435547608082243
0.819351038372534,7.41225308294291,-0.767899827411963,-2.14816076552988,-1.63698596403963,-0.430993275486052,1.68384937687812,-1.94627031280333
2.38511836464322,7.37112025794227,0.18466441084351,0.657156517143423,0.0989604031357807,3.32130992039544,2.51417847597361,0.496401677529802
-2.70989572729427,0.375992143532759,-0.0423687107012732,-1.04656034456015,-0.337143309040698,-3.53146022431483,1.95809818817626,0.699270638546713
3.1624767896295,2.68571966360136,-2.14375704085387,0.982847664400836,-1.57621126112861,-1.30028514624288,-3.41456518966642,-1.91909467382165
2.05543502064171,3.49220846877845,0.0463804540042643,-1.54391063356973,-0.496254925375623,2.50256633284666,-4.49125535214382,-0.572124230263314
1.72780069096261,8.15213184999582,-2.24426379363641,-1.1982997983637,-0.588685294127896,0.0576149864677184,2.31524241577557,-0.573942900888409
1.07669827363429,1.36502636917606,0.240409399272993,-0.323516506178024,-1.59711635236822,2.84996391248059,-1.29560892324406,-1.26375419055689
1.95298614998125,7.19552898421629,-0.929759080909534,-2.10191243538259,-0.331856266931949,-0.763393433221588,-0.929264107977247,-1.7616044419955
-0.176099979513684,-1.93000983230883,-0.767390995059369,-0.553640148881075,-1.48588823568105,-4.10523211654415,1.29775436026663,-1.48911778315491
3.11827025385586,5.36426083165017,-0.787812148996245,0.938004176907892,-1.04267208223324,-1.51792383734701,3.55269515088315,0.101751477997746
2.03932120556651,1.64092188785863,-0.626984145209688,-2.05472678387479,-1.26259247307567,-1.26445456483195,3.18278038577678,-1.95475304325862
0.699671000207516,0.474462162801936,-1.96465854369243,-0.530927129931223,-1.09885528678233,-0.429515170614625,3.81526207042757,-2.11439784055325
-2.06536327388365,2.39817907635,-1.45988442251789,-1.84612472909736,0.131234523217292,-0.491172145750995,3.03462212701744,0.469591654814328
3.28865570496966,1.95271582442013,-1.20354556315759,-1.99370982784539,-1.29649137965644,-3.73341038277128,3.16674038650522,-1.43123772965327
-2.82103623083416,3.80380157362416,1.72396773043755,-0.757687005262338,0.420365061953411,0.189396326350365,0.336219900354476,-0.379036063474378
0.142149915006434,-3.6280728149666,-0.525753287610927,-2.05782439129613,-1.38655549708388,3.93714407024578,4.00325845918533,2.21330088883039
-0.407209370814329,1.91508061059958,-2.05234830500536,-1.85871689125891,-1.51247789465716,0.868775822204435,0.830204183127216,-0.626872861600988
0.437961891296526,2.10171660834025,-1.29134235682319,-0.377160269360866,-2.79403025771321,-0.0949780064723497,6.24919432597215,-1.23168288056595
2.53296811828476,8.22724267959638,-1.65965395316052,-1.85461698393285,-0.909586608411226,-0.78052059707903,1.09386779160895,-2.16014214307429
2.07685887510261,2.64929361146516,0.819286243067859,-1.02396039041541,-1.11644374027889,-4.11867743224376,0.340601265892028,0.46595863289463
4.44048376196883,8.35420567799037,-1.4999738222433,-0.205177849087389,-3.46771146084246,1.20528807253741,0.275463461736714,-2.0992788786445
-0.951633187033205,1.60897520992061,-0.779949973706483,-0.89060398826158,-1.91473460726026,-1.75884001986456,0.79486974045116,0.45004875681763
2.52530835572832,-4.07144028212447,-1.98140384384232,-2.82690690009264,-0.488371787120295,-4.0322975536508,-0.804979352935272,0.0995280142420814
-2.80079258582153,5.36815530344848,-1.73947277309985,-1.09454185884708,-3.36943215227072,0.526480954527623,3.4515768564446,-1.69131826405004
-0.46582364233625,9.99987891302604,0.272704423166635,-0.667887630164306,-1.87055111949516,1.78006183191672,3.03961510966622,-1.09302947322148
-0.428724930754843,6.056730860161,-1.52046184544578,-0.676350629238345,-1.50999782941826,-0.376772044064681,1.55025154325005,-0.422753328147138
0.252832661532588,-0.0393439017550685,0.686599340797949,-0.453038883494689,-0.651672693002648,-1.68304824273486,-1.57298659195745,-2.07474870229055
1.76558028572383,3.3982083875618,-1.38845450117756,-0.0102061278919028,-2.62273479440183,-2.43492451549005,-1.48257308937719,-0.868239693753923
-0.800696956068236,2.77265207203755,-0.374343643446932,1.29999693724458,-0.536030641744709,0.992286671639887,4.0163985083684,-2.05579378412529
-3.10312108490449,4.50646030010042,-2.02429562610605,-0.59765012409151,0.180223663111533,-0.223839478180171,-2.20714765045082,-0.32452378794953
1.56562137428052,6.16730582940216,-2.08103354376342,-0.119373251053583,-0.757667008293274,-2.19750316396689,-3.4246428892343,-1.86955015067713
1.41244975908479,5.42648685668192,0.356795795943523,-2.41146463340424,-0.0190364907224811,-1.77415887845274,0.893191310189468,-0.620705675847912
-1.66868936313179,6.89186216127131,-0.801945252895185,-0.274299731303781,-0.308555089875507,-5.23753432877765,3.32367231289807,-1.79190584511669
1.36207967195848,0.0105081170734862,-0.251437395145836,-1.80915850044994,-0.1661939625391,2.59395697478254,5.24066936263949,-2.2973863188332
1.10626428191597,3.44685513760735,-1.51160031413248,-1.22110764216508,-2.10440673810364,1.93846135511656,2.24590418482994,-0.456495141858575
3.56286116310053,1.72088452502607,-2.354381384204,-2.65182197440108,-0.358029036557081,0.967390284900598,-1.36839474419023,-1.77089479173784
0.767262110381786,4.14142178983268,-1.14206115278989,-1.14447011574534,-0.424396209675241,-0.328068295923192,-0.713230029814384,0.0177864872293945
2.09685443140001,3.49929109977809,0.293830005766955,0.201394989934084,-0.868590655677919,-0.148292509962996,2.50340397083202,0.495459602997919
1.17420546607443,1.08578849205606,1.56536611279763,-0.279794317883274,-0.114414328644163,-3.01497543827438,-2.66653685539792,-2.04788871410381
-0.130954946773856,7.0841009686436,-0.23138120082079,-1.23805004807783,-1.80210554551627,0.373038478940815,-0.207538691325899,-2.15670361485687
-1.75527784769756,4.91552763570883,-1.03562411490974,-0.464281620844284,-1.12100660192261,1.25165860267081,-1.4623282791856,-0.705119522725437
3.18579936892173,5.60790971046352,-0.681140657579352,0.758748604589094,-1.62901321728026,2.36082309850562,1.30445087598303,-0.192933692766218
-1.15554848867941,5.33165010619043,-1.35568068541888,-0.584187777843695,-0.464125736267342,-0.738815177461788,2.63964676087962,-2.13597516276014
-4.27549783153093,3.24108577174929,0.265766211508908,-1.54600107829871,0.302383321151079,-0.352878523417012,3.38910145869873,0.385843584399397
0.94283877636579,3.57383537966206,-1.12686761998732,-1.89949381070421,-0.0114929549428152,2.20439349297296,-0.27107088891561,-1.24780477128761
0.160352191227818,8.24765135600243,-2.18731786498232,-2.22302167246498,-1.27547846403231,-1.41561959201938,1.59569906478795,-0.229821568647262
2.95910801121088,5.24157121802138,-0.73685140963155,-1.45947999655268,0.0819883048055809,-1.8033145047458,1.74498902085157,-1.97442100700738
-1.52934215782777,3.24815345596148,-1.28377004592606,-3.34068546968494,-0.157050172553666,2.84778870929429,1.90280709166709,-2.01907033314049
1.00239646910665,3.86564530546806,-0.24574817176819,0.258593243178117,-0.0962347203035461,-3.91168127922682,-0.20679410826656,-1.89276274939349
-0.714593156366982,-0.163952115765428,-0.151210878067676,-1.94427138107555,-0.805022013667593,-1.26567091774982,0.627384092256117,-1.44649854705246
-0.175011537743157,6.34359084071927,-0.859124636671774,-1.02672956613346,-0.605896695133874,-0.677077298401482,-1.19120983148586,-1.59617070341025
0.601179964442948,-2.487545531231,-0.544984126246464,-2.91287222277556,-0.574844921514811,-0.160748155107756,-1.61387741441456,-0.943145390702594
-0.276284227328286,1.88305424207669,-0.176034747954134,-0.336111642922528,0.149721714196647,0.297105626816755,1.51407923584604,-0.888161268251533
2.35117786539592,6.2131412012378,-1.7438896882739,1.04227532009819,-1.71206549191061,2.79976548581743,4.23083692029494,-1.70198525875433
-2.2100625067354,9.86173252982103,0.910894005005457,-1.14650061067596,0.19555686075599,1.22946669319569,2.13243694860684,-2.23308946818395
-0.124439700823988,2.54139832291357,1.35544898880702,-1.19305469429628,-1.67360740909467,1.11302067263972,0.741227439777853,-1.06063329380395
1.52468765340309,3.96908292372379,-1.47344158726321,-0.52328630280625,-1.21927052799316,-0.863806304667417,1.23415945909961,0.655743721915072
0.283185759952034,-0.690645649800615,-0.941492624910399,-0.702257938539341,-0.36395848671092,-1.40513056754349,1.37370172461445,0.979033260286574
-0.208917285236949,-1.60775200851922,0.551111505122808,-0.915273077090709,0.279403481803683,1.97458402591608,-0.00518536387862767,-0.792141892214625
0.615827784522148,2.58135467475642,-2.24855398716335,-0.687753269082827,-1.07811578099088,-0.327567281973859,1.92043834705285,0.372249176359673
4.68734579092678,7.59874450587557,0.0242815762149973,-1.42193905113658,-0.162486051600018,2.78791856326317,-0.784659454893209,-1.96495112511784
3.66620931779337,4.92634226470923,-1.77748552079335,-2.2867384171162,-1.3292793037933,3.93433148426819,-0.442046937983742,-1.3291838908924
-0.469917194108419,5.12067768800475,-2.24481579194614,-1.3822578359383,-0.0730954750513004,-3.46597994905764,-2.93925965515654,1.16354049271355
0.963889276709731,1.42423545502274,-1.01703605446376,-1.19783400792763,-1.33947113587276,2.85930525851532,1.67499188235667,-2.46142470061233
-1.45429223607173,2.32644406514816,-0.579798958497722,-1.11416477712103,-1.03318651319987,0.167279427866441,2.83140736775371,-0.0788358079326072
0.462057411908467,2.04649270546014,-2.31210212689399,-2.96288686085051,-1.43235710629816,2.2952393003464,4.48661221272394,-1.67667666701482
-0.600242605950134,-7.04724775045762,-1.97431488264374,-1.48465703624545,-1.74832898066366,1.92927532143266,1.39989729163442,-1.07311402418
1.54136223749429,1.26092942739689,-0.0718872187359053,-1.3516766348218,-1.47092843030174,-0.293437576702821,1.73755853359193,-1.97336153721088
0.797269031337901,0.30692448357323,-1.66796235565038,0.205439925525768,0.0661561180259962,0.334227014340933,1.87991322956196,-1.10683759858406
0.76924891116307,5.1219116067171,-1.20921024451217,-0.774486638869951,-1.15875873646425,-1.22099099417751,-4.05783109250762,-0.236470362660959
-0.0973253156838052,0.194363642836151,-2.42316200722985,-0.63137856102784,-1.6159795941393,-2.13184023004616,2.12272457915791,-0.899949105220587
0.759724085723503,4.19223895044536,-2.11325905608483,-1.6385604774505,-1.47278780568687,0.390204305248173,1.5753685461687,0.247705283737328
-0.0495590056796471,4.01797954209363,-1.39957391547914,-1.39040748093245,-0.528574696895308,3.3674275967472,2.22115886740066,-1.6705926571773
0.861663340237935,-2.83370138824993,0.0836969045743228,-0.818776271244179,-1.10496676684849,-0.699033665853813,2.25525973140704,-0.976768086273996
-1.61265042505413,4.23803898212183,-1.99268664465886,-0.218548742339895,-2.02066137143255,-3.83173025954044,0.611808980042888,-1.33261266190178
4.04462966463058,0.396587850779976,-0.151116058110815,-1.30139534984992,-1.46134229015216,-2.12110177003983,0.575984566518383,-2.31935649652576
-0.260841787693641,4.46142288404087,0.0272338878780221,0.68186123672993,-1.02234482629234,-1.30995161006897,0.427022141822188,-1.71871545454187
6.18790662710984,-6.26839632284225,-1.42600084742412,-0.107428480448412,0.312217945014173,-2.68728015818417,0.289077471742389,-1.51834981386444
1.93356398789279,3.02274546051455,-2.21838139654065,0.042990942370972,-2.98799034623591,5.55376345894684,4.74912277313994,-1.93308834034672
1.59466104015008,4.28665200038006,-1.79459401892723,-1.76728022994521,0.688249257821217,-3.0071262376908,3.70856585457563,-0.957848274500231
-0.250453536554626,3.54963538411215,0.142190659157187,-1.47542414965742,-0.976549168213149,1.76347788136256,0.269080951217895,-1.1960078828558
4.7362280591484,2.52635692725069,0.502364322756591,-0.456253835205817,-1.33097620369316,-3.21505044218144,4.54133417726277,-0.0985600272377225
1.96332903733185,6.61508773597071,-1.10676885159139,-0.995450666429787,-0.633022439915945,-1.15266048089563,1.1534801947124,-2.32300715210097
4.28217531073867,2.85145886770236,-2.25203754746351,-0.95264694564865,0.113320520331126,-2.57392315173755,-1.77585381586051,0.4106540479124
-0.701503419218959,2.06615883675193,-0.992603348938321,-0.301194992240824,-0.460336412368748,-3.46702164770965,-2.55442092093426,-2.08015304731315
2.49117619879119,2.06122566519162,-1.38845244774686,-0.690489283328759,-1.21408411677782,0.551777832253431,-0.184945674087148,-2.35502855362295
0.0643318326074529,3.8657266588821,-1.92247657767806,-2.00080485785931,-0.470396097277993,0.91624998511158,-0.480424972112967,-0.648481870477461
4.35494841556333,1.49917193836245,-1.17457017826774,-2.79999823102709,-1.35447292092401,-2.07858366147263,0.883783285591365,-0.431415959432573
0.21064669133487,3.57516162548751,-1.14648806470095,-0.569684693282108,-1.73032874057678,-1.87403008479265,3.65912759768555,-2.37684912902277
0.510106554399244,-1.48226977193357,-0.370486366836341,-1.82284046038269,-3.2729247099114,0.394992333948379,2.68540597348023,-1.29119866773
1.26491112649057,3.49742481599151,-1.36485290841698,-1.89699891483616,0.18567595959962,2.84586593929208,0.709793697272528,0.0240171560182838
4.03043285150269,2.77349032582962,-0.60997167448701,-0.600829289405709,-0.943843348936043,1.10086872427202,2.96261513300212,-0.979157476086596
-0.316741605797145,3.80321334254402,-0.877620471843928,0.291017467658176,-1.15727478524768,1.88572472846144,3.14974817484777,-1.7086339346604
-2.14892344677916,3.18208717910633,-0.881400585070536,-0.098773274490406,-0.000705310793930547,-3.38398128916649,0.684426216751558,-0.380788036858832
1.53594024261992,-2.25129993395127,-2.15960250259667,-0.742070738787653,-1.97762867652333,-0.679941523210538,0.80011844975579,0.0671864580535213
4.57043947707173,-0.769850078536483,-2.30463595437971,-0.723310685969447,0.153604894671064,-0.805539784671369,-1.68953771012692,-2.04169479914388
1.58445393653557,-0.615265115012128,-1.97097998322674,-1.43039868648003,-1.40213691406704,0.974577033328483,-0.459996853460104,-2.28934024854652
-0.693455233120849,0.947249429798874,-1.20862795660434,-1.12756307036002,-2.48152779406725,-1.54147599091489,2.88463205702418,-1.74308128376768
-0.054590116527552,2.08437916014973,-1.42338208077831,0.327745635839559,0.293159563610455,1.69843457481742,-0.257518101352448,-0.0274679514793478
0.446906015444445,-0.0752874241896029,-1.6283963113749,-1.31400999978668,-1.54791442248846,0.0871844292048724,0.866867323227064,-1.28965518848601
2.21931560099851,4.55093354400458,-1.45666850705472,-1.69312610397297,-1.95296066069366,1.28201393349134,-0.951874184061024,-2.22998412810835
0.166306023522592,3.94386293067622,-1.96738841973391,0.600678621522974,-3.1956976394193,-0.268889869589406,1.69623961626789,-0.471236553714063
0.0927167614589401,0.281485591123145,-1.76076101568096,-1.25890573800363,-2.05521484225667,0.512065524727194,3.462438532904,-1.97194642774715
2.52766520426403,1.449830460167,-1.89671175810512,-0.510268647597763,-0.255381074981987,-2.04981736822353,2.06817833208721,-0.424815965985423
1.49550424497283,1.80983297206507,-2.07341186910288,-1.70347719710664,-2.44660227741445,1.3649053613059,1.48683310571156,-1.99658872905142
-0.0407653410716267,2.81162724167305,-1.45614674020792,-0.0212589893720759,-0.0401504499204712,2.16889001126626,-1.14942868243171,1.4155729777651
0.614178459991832,0.553484565289351,-0.520080802632268,-2.56947959652822,-0.562107744990272,-4.3433187659103,2.63746018295478,-1.27208884848079
-3.68866548085459,1.73653640197905,-1.46284040860227,-2.75229250704418,0.0727214783739341,1.19966925051213,1.76444987373985,-2.07416557982541
-0.0696642781841859,3.40675214899712,-0.267569850826618,-1.08207208759572,-2.63521687816685,0.779588828460474,2.42470946206352,0.12686138960044
1.55393750338096,-0.733815351543984,-0.955104130410948,-0.769048301529299,-2.8467982768693,-1.45171718092224,-0.137013626029689,-1.52125076774797
0.599018691359391,3.0953776411297,-1.73927443393585,-2.30213549365871,-1.0098641242528,-0.175956567984915,-0.528110299248202,-1.09191959434745
-2.89579612747452,3.48464186054031,-0.446673625946959,-0.944807172389428,-0.956203999404586,-1.11454245965506,2.44379434908779,-0.825724047635596
1.56082646438991,5.66668931411905,-1.23437630379568,0.483719973894821,-3.5150440460775,0.32329336414338,3.44152008078743,-1.50272364020834
0.561268754342065,2.69003388844114,-1.51912128223251,-1.55850323195826,-2.11392938516762,0.534991379657342,-0.552144352430374,-2.26254886838575
1.30274774542926,-2.05446803528391,2.59865897536841,-2.54568086944057,-2.59874514998873,-2.1255692665209,-0.493824363230728,-1.55835792296963
-0.191317106086756,0.766232570953318,-0.633449686147454,0.332538096435632,-1.94505996257478,-0.327827092192873,-0.541428190365596,-1.29267545695947
2.55758458346519,4.25137893455896,-1.91140379560413,-1.55077969208599,-1.56659382357265,-0.0930764831791638,-1.11259637004989,-1.97966428465516
-1.58916429287523,6.59280400650149,0.535887048695305,-1.73654224044547,0.361091056116064,-0.453052949429025,3.14390079887653,-0.849338727340668
0.836276223288872,6.41401018215809,-1.37813591482782,0.478183276508731,-0.552369819737805,-1.02591648267905,-2.4799635490256,-0.760496316279913
-0.448329381095844,4.1708007099874,-0.532683390434331,-0.863768889652362,-0.0973535406600127,-1.9159589780342,1.75352621819415,-0.528410200337033
-0.33748575145648,-0.157156444806048,-2.22108925024568,-0.513781996963485,0.0689876425393725,0.967680746824524,-5.6221833049725,0.471851354328486
4.36867549945809,-0.0703058950305682,-1.82301525202971,-3.10162564244581,-1.0971754101443,1.03321715947646,0.624218890995098,-1.40370122004969
1.2011422737453,-1.30181290010243,0.716234610138066,-1.14879519652173,0.201621347908664,-1.14025821289984,6.5434454352266,-0.242518316102733
2.62392846276125,3.93887653851438,-1.01145364276459,-2.99719874030207,0.130612239394228,-0.847171309530295,3.74988611304595,-1.64301639715249
0.0544452618650351,1.20940880896748,-2.03561399488491,-1.87271271965811,-0.745146796926382,-0.282359042706965,0.75565130277308,0.369034659066685
2.43082770502571,0.196487496395411,1.64204656984517,-1.61030881859755,-0.33780690887646,3.29875804214454,0.788245415348481,0.490432055657113
3.11539376657696,4.21227975640478,-2.08775425459643,-0.652316966942728,0.0247704779379978,0.334303294221168,-1.0623803886702,-0.43502308914059
-0.180075691063096,2.93413251915555,-1.86426866259959,-1.19315659119003,-1.86716136782261,0.23344641598661,-3.98452821892822,-1.35626041245288
-1.21974133369472,0.630799619954664,2.2545295670099,-1.04263589722763,-0.935937690715743,1.54536245864935,0.43336667630128,-1.6834556967597
-8.04703770838078e-05,-0.924439989711788,-2.07173820211757,-1.63830762345969,-0.575431043853007,0.708677188728946,1.0315809960454,-0.634368594706357
1.33750395883023,2.42905369863418,-0.913538111884084,-1.68656335198833,-0.840747448253294,1.04009336398358,-2.56397599489967,-1.95518864258834
0.740703258905341,3.14872420829156,0.320384003328997,-1.37067810319856,-0.05845514665544,-2.55712000728407,-1.65422331499644,-0.471185913830762
0.540336144177138,-5.47536249400211,-1.63500100057195,-0.62548395169895,-0.52778045822372,2.77514227814625,0.818514607290668,-0.0809956172621443
