Subject,A,B
210,8.29,5.95
211,6.39,6.89
212,5.05,6.53
213,4.8,7.12
214,8.68,6.06
215,8.46,6.48
216,7,6.12
217,8.91,5.01
218,6.68,8.21
219,7.92,4.92
220,7.95,6.29
221,8.35,5.59
222,6.81,6.4
223,6.51,7.3
224,7.83,6.88
225,5.33,7.68
226,5.53,8.12
227,7.46,7.23
228,9.04,8.11
229,7.58,6.32
230,6.46,7.9
231,5.61,5.31
232,6.76,7.16
233,4.47,6.09
234,6.98,7.11
235,9.1,7.11
236,9.06,6.4
237,8.13,6.81
238,8.05,5.62
239,8.16,6.23
240,7.67,7.66
241,8.26,6.84
242,7.4,5.98
243,6.36,7.96
244,5.63,7.05
245,8.22,7.19
246,7.03,7.04
247,6.32,8.88
248,6.3,6.8
249,5.93,5.07
250,6.45,5.05
251,8.87,6.43
252,7.83,7.06
253,6.8,8.11
254,7.47,8.5
255,7.03,6.87
256,5.3,6.37
257,5.62,6.43
258,8.28,6.6
259,6.32,5.02
260,5.07,7.56
261,6.38,6.62
262,7.34,6.88
263,9.04,8.07
264,7.5,6.85
265,6.94,6.23
266,6.16,5.81
267,6.06,6.86
268,5.44,8.07
269,7.84,6.16
270,9.1,6.71
271,5.65,7.99
272,6.61,7.01
273,4.67,8.32
274,6.2,7.03
275,6.54,8.03
276,7.69,6.55
277,6.36,5.93
278,6.14,7.21
279,6.25,8.06
280,6.61,6.83
281,6.45,7.64
282,6.37,7.43
283,6.22,7.16
284,6.82,4.84
285,6.36,5.9
286,6.98,8.03
287,7.1,8.27
288,6.06,5.78
289,8.86,5.8
290,8.12,9.84
291,7.11,5.62
292,8.99,6.58
293,5.99,5.41
294,7.32,6.56
295,6.69,8.23
296,6.46,6.52
297,6.39,7.64
298,7.88,6.16
299,8,6.24
300,7.72,6.68
301,6.44,7.24
302,6.33,7.31
303,6.73,5.94
304,6.64,7.36
305,7.23,7.85
306,7.2,5.7
307,7.53,6.09
308,6.44,6.71
309,7.88,5.09
310,5.84,7.93
311,6.3,7.34
312,6.14,6.33
313,7.41,7.82
314,6.66,7.24
315,6.86,6.26
316,6.81,5.95
317,5.98,6.96
318,7.22,6.57
319,6.17,6.63
320,7.18,7.82
321,6.14,6.74
322,6.94,7.8
323,5.85,8.48
324,8.61,7.34
325,7.7,7.3
326,6.54,6.94
327,6.9,6.22
328,5.42,8.42
329,7.45,7.73
330,8.26,5.35
331,6.6,7.68
332,6.97,5.82
333,8.39,6.81
334,6.35,8.95
335,5.11,8.13
336,8.93,7.68
337,7.24,6.87
338,7.96,5.85
339,8.02,6.42
340,7.35,6.56
341,9.09,4.41
342,6.66,7.78
343,8.17,6.75
344,6.95,7.13
345,7.96,6.53
346,5.85,6.44
347,7.33,7.43
348,7.05,7.71
349,7.13,7.07
350,5.33,6.96
351,7.76,7.56
352,8.44,5.83
353,7.53,8.43
354,5.51,5.85
355,8.46,6.55
356,7.77,6.35
357,5.46,6.37
358,7.14,6.08
359,8.14,4.71
360,7.89,7.19
361,6.48,8.26
362,7.76,7.37
363,8.2,5.74
364,8.31,7.21
365,6.27,7.73
366,7.26,7.63
367,7.19,5.49
368,7.31,7.42
369,9.15,7.85
370,7.22,6.22
371,6.73,6.72
372,6.87,7.67
373,6.82,8.34
374,9.03,6.9
375,7.13,6.65
376,5.74,7.03
377,6.24,8.37
378,4.35,8.67
379,6.78,5.64
380,5.89,7.63
381,7.24,7.69
382,5.62,7.43
383,7.69,6.44
384,6.45,6.35
385,7.85,6.01
386,6.22,7.61
387,5.35,7.21
388,8.22,5.87
389,7.24,6.16
390,6.23,7.89
391,6.88,8.77
392,6.68,6.14
393,7.37,6.64
394,6,7.35
395,6.93,7.11
396,8.87,7.5
397,7.1,9.07
398,6.39,6.83
399,6.87,6.27
400,9.33,5.96
401,7.72,6.53
402,6.04,6.67
403,9.17,7.18
404,7.7,5.52
405,6.74,5.73
406,6.81,5.86
407,6.76,6.51
408,7.89,9.04
409,7.27,8.46
410,8.07,5.89
411,8.22,7.27
412,6.2,5.85
413,6.3,8.05
414,6.57,7.25
415,7.14,7.64
416,8.23,7.52
417,7.81,7.32
418,7.13,6.77
419,6.62,8.33
420,6.43,5.12
421,5.93,7.18
422,6.5,5.87
423,8.01,7.45
424,7,6.68
425,7.84,5.36
426,7.52,7.14
427,7.32,6.74
428,7.27,8.55
429,7.49,7.3
430,6.11,8.11
431,5.95,6.12
432,7.77,7.66
433,7.91,7.55
434,7.46,5.79
435,7.18,7.55
436,8.27,6.81
437,6.81,7.85
438,8.17,7.81
439,5.65,5.94
440,5.53,8.08
441,7.54,6.09
442,7.61,6.69
