Subject,A,B
345,79,78.74
346,77.12,77.56
347,76.79,78.17
348,77.77,79.08
349,76.67,77.97
350,78.31,78.83
351,76.1,77.36
352,77.79,75.97
353,76.48,78.8
354,76.94,75.69
355,78.89,79.15
356,76.88,77.56
