Subject,A,B
104,35.84,35.55
105,33.89,35.42
106,35.75,35.85
107,35.4,35.08
108,36.44,37.89
109,35.41,36.19
110,35.79,34.86
111,35.32,34.8
112,35.55,36.46
113,35.54,35.1
114,35.68,35.82
115,34.92,34.66
116,34.96,34.11
117,36.19,35.71
118,34.63,34.1
119,35.89,35.61
120,37.26,36.55
121,36.18,34.72
122,36.04,36.85
123,35.84,36.21
124,37.32,36.07
125,34.96,33.85
126,34.83,35.47
127,34.92,33.52
128,35.42,34.83
129,35.55,35.13
130,35.48,36.54
131,35.51,34.61
132,35.08,34.56
133,34.43,35.39
134,35.73,34.88
135,35.67,35.77
136,36.55,36.3
137,35.42,33.74
138,35.22,34.14
139,35.94,34.44
140,34.51,35.05
141,32.69,35.03
142,35.84,35.48
143,34.88,34.66
144,36.22,35.7
145,35.67,36.08
146,37.25,35.61
147,33.69,34.28
148,34.87,35.16
149,34.84,35.63
150,35.25,36.72
151,36.23,34.82
152,34.12,33.64
153,34.72,33.79
154,35.44,35.24
155,35.92,36.71
156,35.94,34.51
157,36.24,36.53
158,34.35,34.55
159,37,36.62
160,35.32,34.4
161,33.44,35.23
162,34.04,34.55
163,36.64,35.54
164,35.87,35.9
165,35.47,35.7
166,35.22,35.15
167,35.55,34.25
168,34.76,34.88
169,34.37,36.1
170,34.98,33.74
171,35.89,35.43
172,35.23,35.88
173,35.94,36.73
174,36.53,36.28
175,35.17,34.91
176,36.49,35.76
177,33.72,35.82
178,37.1,36.2
179,33.79,35.46
180,34.94,35.24
181,36.52,38.08
182,35.4,34.45
183,36.42,35.01
184,35.53,34.41
185,34.41,35.03
186,33.51,34.93
187,35.38,35.35
188,35.76,35.64
189,36.8,34.46
190,33.64,35.46
191,36.53,36.92
192,35.1,34.59
193,35.78,35.55
194,35.04,35.48
195,35.94,35.17
196,36.6,36.62
197,36.41,34.33
198,35.79,35.37
199,35.3,34.7
200,35.38,35.27
201,37.06,36.15
202,37.32,37.61
203,34.98,36.17
204,35.95,37.19
205,35.53,36.66
206,36.88,35.2
207,34.86,34.48
208,35.17,36.49
209,35.94,36.15
210,34.76,34.31
211,36.22,34.89
212,33.26,34.59
213,36.2,37.53
214,36.6,36.56
215,36.49,35.52
216,36.39,35.49
217,35,33.34
218,34.53,34.08
219,34.33,34.14
220,34.84,36.36
221,33.69,35.16
222,35.64,36.86
223,34.24,34.14
224,35.67,35.93
225,38,36.52
226,34.95,36.62
227,35.35,36.14
228,35.6,35.93
229,35.8,35.15
230,35.13,36.91
231,38.54,36.68
232,36.21,36.17
233,35.68,35.02
234,35.36,34.75
235,35.13,35.32
236,34.9,35.32
237,35.35,34.96
238,35.32,36.27
239,37.48,36.55
240,35.31,34.8
241,35.68,35.88
242,34.86,35.8
243,36.61,36.34
244,37.04,37.12
245,35.01,33.55
246,36.25,36.2
247,35.71,34.46
248,35.03,35.86
249,35.89,34.22
250,36.41,34.86
251,36.37,37.03
252,33.96,35.99
253,35.63,33.34
254,34.79,34.78
255,34.92,35.05
256,36.4,34.6
257,35.94,36.2
258,35.68,35.52
259,34.67,36.94
260,36.11,36.42
261,32.9,34.57
262,35.27,34.49
263,36.47,35.54
264,33.76,33.79
265,35.04,34.77
266,33.44,34.82
267,34.75,35.44
268,36.44,33.59
269,35.75,38
270,35.24,35.65
271,35.4,35.89
272,34.68,36.09
273,35.12,36.2
274,34.65,34.84
275,36.85,35.98
276,35.58,36.11
277,35.98,34.96
278,34.94,36.66
279,35.15,34.02
280,35.61,35.55
281,36.18,35.08
282,34.65,37
283,36.01,33.8
284,34.06,36.83
285,36.38,36.81
286,36.5,35.24
287,36.47,36.51
288,34.65,34.9
289,36.03,35.93
290,36.04,35.63
291,36.86,34.95
292,35.67,35.42
293,35.17,35.63
294,35.29,34.7
295,34.55,35.99
296,34.8,35.5
297,35.21,34.53
298,35.89,38.06
299,36.46,36.28
300,34.02,33.35
301,36.18,36.63
302,37.42,36.28
303,36.97,36.37
304,35.07,33.94
305,34.4,34.72
306,34.63,35.38
307,35.87,34.86
308,36.8,36.2
309,38.73,35.92
310,34.38,34.27
311,35.65,35.19
312,36.39,35.69
313,36.68,36.19
314,33.86,34.14
315,34.31,35.18
316,37.19,35.72
317,35.45,36.63
318,37.37,35.32
319,35.19,35.95
320,35.49,34.4
321,36.11,36.63
322,35.54,35.36
323,36.25,36.07
324,34.32,34.35
325,35.17,33.49
326,34.9,36.42
327,34.19,33.42
328,36.21,35.82
329,35.95,35.72
330,35.57,37.38
331,35.97,36.33
332,37.35,37.98
333,35.58,36.35
334,34.88,36.33
335,35.38,35.89
336,34.22,34.51
337,35.87,34.49
338,36.65,34.42
339,36.23,34.69
340,34.37,34.76
341,36.73,36.42
342,37.22,35.72
343,35.35,34.13
344,35.74,35.48
345,35.13,36.18
346,37.3,34.4
347,35.02,34.38
348,36.33,35.34
349,35.48,35.78
350,36.47,36.02
351,35.88,36.42
352,37.29,36.97
353,35.52,38.78
354,34.34,35.62
355,35.51,34.38
356,37.28,35.3
357,34.48,36.16
358,35.57,36.26
359,36.73,34.87
360,35.03,35.15
361,34.83,34.18
362,35.2,36.14
363,35.64,36.32
364,34.71,33.66
365,32.83,33.91
366,36.22,36.29
367,36.52,37.05
368,36.59,36.8
369,35.48,36.85
370,34.74,35.24
371,36.8,36.61
372,35.61,35.39
373,36.98,37.36
374,34.27,34.68
375,34.26,35.6
376,35.86,35.26
377,36.11,35.01
378,34.25,36.71
379,34.89,34.82
380,35.69,36.72
381,34.55,33.7
382,34.61,34.37
383,34.89,35.27
384,36.05,33.58
385,34.59,34.82
386,34.71,35.03
387,35.29,37.03
388,38.44,36.93
389,36.72,36.1
390,34.84,34.29
391,35.35,35.52
392,36.78,36.01
393,36.93,36.17
394,36.92,36.53
395,35.9,36.39
396,35.34,35.75
397,34.93,32.83
398,35.57,35.16
399,37.62,37.72
400,35.15,34.97
401,37.01,36.6
402,34.63,35.41
403,35.53,35.86
404,36.37,36.7
405,33.68,36.17
406,35.43,36.89
407,33.59,33.61
408,35.9,35.26
409,34.02,34.38
410,36.44,35.68
411,34.52,34.34
412,36.3,35.98
413,36.52,35.51
414,36.41,37.6
415,36.29,35.43
416,36.34,36.06
417,35.3,35.99
418,35.86,36.85
419,36.16,36.79
420,35.11,36.2
421,35.77,36.69
422,36.69,35.88
423,35.89,36.52
424,36.33,36.46
425,35.03,37.31
426,36.23,37.36
427,35.43,34.23
428,35.14,34.23
429,35.12,35.52
430,36.77,34.29
431,34.01,36.29
432,35.43,35.35
433,36.64,35.47
434,35.25,35.24
435,33.92,34.74
436,36.73,34.61
437,37.19,36.05
438,36.91,36.58
439,35.42,36.39
440,36.55,35.48
441,36,36.2
442,34.46,33.13
443,35.57,34.56
444,34.74,36.59
445,35.83,33.8
446,35.26,34.29
447,35.12,35.91
448,35.22,35.69
449,34.92,35.36
450,37.51,37.88
451,33.38,33.84
452,33.99,34.3
453,35.38,34.84
454,38.54,35.84
455,34.99,36.57
