Subject,A,B
541,87.59,87.35
542,88.36,89.4
543,89.17,88.34
544,88.62,87.8
545,87.11,86.49
546,89.43,90.16
547,88.94,89.19
548,87.99,87.51
549,86.87,88.33
550,89.03,89.84
551,88.58,89.37
552,87.43,88.12
553,88.53,89.01
554,89.89,88.65
555,87.48,88.35
556,87.82,88.12
557,88.82,88.58
558,88.58,88.26
559,89.52,87.76
560,88.71,87.75
561,87.68,86.5
562,89.14,88.75
563,89.63,89.48
564,89.35,88.32
565,88.61,87.11
566,88.34,87.46
567,87.24,87.16
568,90.19,88.66
569,89,87.61
570,88.18,87.91
571,88.17,88.27
572,88.36,87.05
573,87.77,90.11
574,89.51,90.12
575,88.31,88.45
576,88.34,88.93
577,85.97,89.31
578,87.12,87.54
579,90.55,89.24
580,87.05,86.35
581,88.08,88.43
582,88.73,87.17
583,88.76,89.3
584,87.69,89.06
585,86.79,88.79
586,88.42,87.71
587,88.56,88.18
588,85.94,87.41
589,87.62,87.81
590,87.64,88.01
591,87.4,87.86
592,89.54,87.73
593,90.12,88.77
594,88.86,86.4
595,89.13,88.81
596,88.71,89.02
597,90.64,87.21
598,90.28,88.62
599,88.97,88.55
600,88.86,87.78
601,89.86,87.86
602,88.36,87.64
603,86.23,88.7
604,89.35,89.08
605,87.76,87.43
606,89.86,88.45
607,87.93,89.06
608,88.53,87.83
609,88.31,88.12
610,86.79,88.71
611,90.21,89.62
612,86.85,88.44
613,86.07,89.09
614,89.4,88.59
615,88.53,87.34
616,87.85,88.16
617,86.74,89.38
618,87.97,87.32
619,89.9,88.13
620,85.93,88.2
621,88.39,88.95
622,89.56,89.23
623,88.4,87.53
624,86.54,87.9
625,88.97,88.31
626,87.71,88.2
627,88.79,87.62
628,88.7,88.49
629,87.27,88.99
630,89.44,87.65
631,88.55,88.08
632,88.75,89.12
633,88.66,89.69
634,89.16,86.7
635,89.73,87.03
636,86.78,88.1
637,89.03,89.75
638,88.69,88.32
639,88.11,90.54
640,88.27,89.75
641,88.81,88.83
642,87.73,88.25
643,88.92,87.38
644,89.53,88.83
645,89.31,88.87
646,90.25,88.95
647,87.42,89.25
648,89.41,87.78
649,87.35,87.64
650,89.32,87.54
651,87.76,89
652,90.05,89.49
653,86.05,88.19
654,89.28,90.15
655,87.8,88.7
656,88.76,88.99
657,87.59,89.31
658,87.56,86.14
659,86.58,89.16
660,87.89,89.06
661,89.32,86.47
662,87.75,88.66
663,88.81,87.62
664,88.94,87.05
665,87.72,88.25
666,87.38,87.34
667,87.79,88.78
668,88.51,87.95
669,88.22,88.56
670,86.63,88.59
671,87.68,89.54
672,89.52,89.02
673,88.92,88.93
674,88.19,89.93
675,86.99,86.42
676,88.55,90.48
677,86.96,88.27
678,87.96,88.35
679,88.65,87.86
680,87.56,90.12
681,86.7,87.68
682,88.42,87.84
683,88.86,89.08
684,89.06,88.97
685,86.84,88.95
686,89.35,88.33
687,87.96,90.3
688,88.18,87.98
689,87,87.12
690,86.95,88.55
691,89.5,89.03
692,86.35,88.02
693,88.03,87.54
694,88.13,87.85
695,87.63,88.68
696,88.62,89.79
697,89,89.47
698,87.82,87.88
699,89.66,89.08
700,88.98,87.06
701,87.79,87.41
702,87.53,88.21
703,88.37,88.34
704,88.19,87.57
705,87.98,89.33
706,88.59,87.67
707,87.49,88.97
708,88.08,89.18
709,88.97,88.08
710,87.22,89.09
711,88.69,88.48
712,90.31,88.88
713,89.78,90.72
714,87.43,87.49
715,89.27,88.02
716,88.77,87.42
717,87.68,88.3
718,87.36,90.04
719,89.44,89.93
720,88.32,88.87
721,88.09,88.23
722,88.75,87.52
723,87.25,87.84
724,87.34,88.41
725,88.7,88.08
726,86.7,88.12
727,89.29,88.95
728,89.62,89.27
729,88.98,89.57
730,86.68,88.34
731,89.06,89.16
732,89.5,87.98
733,87.32,88.02
734,87.14,87.91
735,89.6,87.34
736,87.92,88.46
737,89.45,90.16
738,87.17,87.08
739,88.09,88.22
740,87.95,87.98
741,89.32,88.53
742,88.76,86.19
743,89.36,89.9
744,92.07,91.06
745,87.5,87.1
746,89.71,87.35
747,88.24,88.32
748,87.26,87.79
749,87.38,88.21
750,87.91,86.75
