Subject,A,B
423,44.52,45.12
424,44.47,43.99
425,46.52,47.11
426,44.15,45.11
427,43.57,43.98
428,45.65,45.55
429,44.39,43.73
430,44.51,43.93
431,44.65,44.36
432,45.88,45.07
433,46.24,44.78
434,45.03,45.09
435,43.95,45.53
436,46.09,46.07
437,44.33,43.83
438,43.5,43.72
439,44.31,44.67
440,44.75,44.83
441,43.93,45.07
442,45.28,45.58
443,46.12,47.02
444,44.94,44.82
445,45.27,45.92
446,45.71,45.96
447,44.2,43.21
448,44.98,46.06
449,44.55,46.44
450,45.48,45.16
451,45.51,46.23
452,46.31,46.96
453,44.59,45.66
454,47.01,46.02
455,45.56,46.44
456,46.27,46.35
457,45.19,45.01
458,45.24,46.06
459,44.2,44.24
460,44.76,44.61
461,45.57,45.67
462,44.96,45.71
463,45.36,45.57
464,43.84,43.66
465,43.33,44.04
466,46.48,45.54
467,44.14,44.57
468,43.77,44.06
469,45.9,45.95
470,43.49,43.73
471,44.67,44.96
472,44.48,43.66
473,43.59,43.28
474,45.42,45.99
475,45.78,45.54
476,46.43,44.87
477,45.78,46.24
478,46.63,46.26
479,44.39,44.5
480,45.65,45.31
481,43.89,44.48
482,44.16,44.47
483,43.7,44.12
484,45.4,44.66
485,46.94,48.46
486,44.88,44.18
487,45.36,45.62
488,44.93,45.26
489,45.99,46.56
490,45.6,45.79
491,46.26,46.49
492,46.49,45.74
493,47.29,48.33
494,44.94,45.59
495,44.49,44.87
496,44.92,44.95
497,45.43,45.71
498,45.9,46.22
499,46.01,45.91
500,44.27,44.78
501,46.48,45.88
502,45.86,46.46
503,45.15,45.16
504,44.49,45.43
505,44.6,44.96
506,46.05,45.89
507,46.72,46.68
508,44.97,44.65
509,44.23,46.08
510,45.2,44.87
511,45.56,45.67
512,46.83,46.35
513,45.42,44.8
514,45.11,44.44
515,43.63,44.4
516,45.34,45.04
517,45.41,45.04
518,46.48,46.07
519,45.98,46.68
520,45.78,44.31
521,43.8,44.35
522,44.32,43.94
523,46.23,45.12
524,45.53,44.97
525,45.16,46.41
526,43.7,44.13
527,46.22,45.93
528,45.43,45.64
529,44.26,44.19
530,45.33,45.12
531,45.31,45.59
532,43.74,43.87
533,45.73,45.81
534,47.72,47.26
535,45.1,46.55
536,46.11,46.45
537,43.49,44.19
538,46.13,46.41
539,45.53,44.43
540,44.9,44.91
541,45.08,46.91
542,46.14,45.5
543,44.2,44.17
544,44.66,45.26
545,46.54,45.54
546,43.98,45.37
547,45.02,46.34
548,44.13,44.22
549,44.81,45.07
550,44.23,43.65
551,44.41,45.21
552,44.9,44.93
553,46.11,44.91
554,45,45.2
555,45.59,45.63
556,44.21,43.92
557,44.06,44.32
558,44.22,44.17
559,46.11,46.17
560,42.9,43.88
561,44.84,44.94
562,46.06,46.2
563,45.48,44.76
564,44.37,43.41
565,46.79,46.86
566,44.77,45.15
567,46.57,45.93
568,44.12,45.23
569,45.07,44.47
570,46.47,46.79
571,43.71,43.73
572,45.55,45.94
573,45.22,44.96
574,43.47,43.72
575,44.41,45.82
576,45.67,46.1
577,45.02,44.34
578,44.06,45.22
579,45,45.34
580,46.92,46.71
581,46.08,45.86
582,44.34,43.34
583,45.95,45.92
584,44.92,44.75
585,44.84,44.55
586,45.7,46.35
587,45.34,45.28
588,44.37,44.53
589,45.56,46.46
590,44.94,45.52
591,47.57,46.85
592,44.72,43.97
593,44.94,45.15
594,44.96,46.37
595,45.68,44.85
596,45.68,44.14
597,45.87,45.69
598,46.05,45.64
599,44.17,45.07
600,44.46,43.74
601,46.22,45.22
602,46.04,46.07
603,45.29,45.11
604,45.58,45.17
605,45.7,45.49
606,42.9,44.97
607,44.23,45.65
608,45.18,45.42
609,45.9,45.63
610,43.98,44.77
611,45.78,44.33
612,45.57,45.28
613,46.01,45.59
614,43.84,44.99
615,45.92,46.05
616,45.67,46.07
617,44.36,44.89
618,43.07,42.4
619,45.48,45.95
620,45.85,45.47
621,45.47,45.26
622,45,44.93
623,47.2,48.48
624,46.24,45.34
625,45.28,44.81
626,44.6,44.85
627,44.27,43.89
628,44.08,43.28
629,44.78,45.24
630,45.73,45.94
631,45.51,46
632,46.02,46.32
633,45.49,44.68
634,45.55,46.09
635,45.06,46.46
636,45.47,45.85
637,45.26,45.05
638,45.18,44.75
639,45.6,46.59
640,46.75,48.24
641,44.11,45.67
642,45.92,46.11
643,44.57,44.51
644,45.82,45.97
645,45.52,43.79
646,45.07,45.29
647,45.19,44.44
648,45.12,45.76
649,46.03,46.04
650,45.17,45.43
651,44.17,44.65
652,46.83,47.17
653,45.43,45.79
654,45.2,44.84
655,45.26,44.01
656,46.15,46.43
657,44.99,45.18
658,46.18,45.6
659,47.06,47.99
660,46.34,46
661,46.05,46.97
662,45.12,45.35
663,44.94,46.73
664,43.69,44.1
665,45.51,46.1
666,45.19,44.87
667,45.75,45.5
668,46.12,45
669,43.49,44.02
670,44.49,44.9
671,44.41,44.99
672,44.62,44.47
673,45.67,45.43
674,44.84,44.61
675,46.1,46.66
676,46.96,46.31
677,42,43.4
678,44.51,44.98
679,46.49,45.13
680,44.77,45.48
681,45.14,45.41
682,45.22,44.47
683,45.84,45.6
684,46.51,47.44
685,46.04,46.65
686,44.5,43.85
687,45.4,46.16
688,44.77,45.73
689,44.7,45.84
690,43.85,44.91
691,44.76,44.13
692,46.52,46.14
693,45.64,45.08
694,45,45.91
695,45.71,45.94
696,47.9,48.21
697,45.07,45.08
698,44.03,44.02
699,45.77,44.91
700,46.41,46.63
701,45.63,44.94
702,43.74,43.42
703,45.03,44.26
704,44.58,44.96
705,44.27,42.88
706,45.11,44.72
707,41.92,41.69
708,46.53,46.31
709,44.91,45.07
710,44.11,44.4
711,47.19,47.53
712,45.85,44.89
713,45.36,45.66
714,45.45,46.19
715,46.01,45.78
716,45.55,45.82
717,46.31,44.9
718,46.14,45.77
719,45.59,46.23
720,43.63,43.19
