Subject,A,B
284,85.14,85.47
285,84.17,84.32
286,82.89,83.49
287,82.6,82.91
288,82.6,82.55
289,85.18,85.02
290,82.56,82.53
291,81.94,82.52
292,82.49,83.09
293,82.63,82.2
294,83.57,83.5
295,80.79,80.36
296,83.51,82.74
297,83.86,83.55
298,81.8,81.53
299,83.31,82.68
300,83.86,83.8
301,84.66,85.18
302,82.65,82.68
303,82.6,82.42
304,82.61,82.68
305,83.15,83.16
306,82.7,82.74
307,83.84,84.07
308,83.4,83.9
309,82.89,83.27
310,83.59,83.99
311,83.4,83.56
312,83.76,84.02
313,82.71,83.54
314,84.83,84.39
315,83.36,84.51
316,81.92,82.28
317,84,83.95
318,84.04,84.06
319,81.86,81.39
320,80.22,80.42
321,81.89,81.61
322,82.94,83.39
323,83.22,83.41
324,85.07,84.55
325,82.52,83.36
326,82.56,83.8
327,84.13,84.32
328,83.52,83.74
329,82.52,83.05
330,84.26,83.25
331,84.09,84.06
332,82.6,83.39
333,85.18,85.43
334,85.69,84.95
335,83.26,82.96
336,81.58,82.11
337,83.15,82.8
338,83.51,83.41
339,84.26,84.34
340,84.1,83.51
341,82.24,82.27
342,84.26,84.58
343,82.88,83.02
344,82.12,80.97
345,82.58,82.69
346,84.12,84.09
347,85.14,84.74
348,83.14,83.11
349,82.17,82.43
350,83.58,82.97
351,82.27,82.34
352,84,83.17
353,82.24,82.5
354,84.2,83.51
355,84.48,83.54
356,83.1,82.86
357,82.23,82.47
358,81.79,82.3
359,83.64,83.56
360,83.88,84.23
361,83.44,83.02
362,83.24,83.69
363,83.28,83.45
364,82.11,82.2
365,83.04,83.59
366,81.99,82.46
367,84.89,85.38
368,83.24,82.61
369,83.32,83.59
370,83.61,82.8
371,82.09,81.54
372,81.3,81.22
373,84.92,85.23
374,82.66,83.22
375,84.43,85.55
376,83.91,84.35
377,83.84,83.93
378,83.45,82.78
379,84.77,84.7
380,83.69,83.21
381,83.2,82.99
382,81.53,82.21
383,84.27,84.1
384,84.45,84.53
385,82.98,81.48
386,81.23,81.96
387,81.69,81.21
388,84.16,84.38
389,81.63,81.65
390,82.02,82.34
391,83.11,83.93
392,82.58,82.96
393,81.95,82.68
394,82.98,82.16
395,81.96,82.24
396,81.85,81.79
397,84.5,84.37
398,85.49,85.63
399,84.39,83.99
400,83.39,82.91
401,83.38,83.62
402,84.35,85.19
403,84.29,82.9
404,85.19,84.55
405,82.34,82.37
406,82.05,82.11
407,82.83,83.58
408,81.26,81.74
409,84.82,84.16
410,83.41,83.21
411,83.54,82.93
412,84.31,84.12
413,82.77,82.95
414,84.49,84.8
415,84.54,83.53
416,84.79,85.34
417,84.52,84.69
418,85.03,84.64
419,83.75,83.87
420,82.48,82.99
421,81.75,81.99
422,81.32,81.53
423,85.88,86.49
424,81.58,81.76
425,81.59,82.41
426,83.46,83.88
427,82.05,81.9
428,84.22,83.92
429,83.65,84.03
430,83.07,83.58
431,80.44,81.37
432,83.41,83.45
433,84.64,84.67
434,81.61,81.48
435,82.04,81.82
436,82.46,82.84
437,84.08,84.27
438,84.44,84.72
439,82.43,82.98
440,83.76,83.33
441,82.51,82.48
442,81.94,81.8
443,83.56,84
444,83.05,82.8
445,81.81,82.05
446,83.02,83.4
447,82.02,82.31
448,82.05,82.35
449,84.63,84.9
450,82.8,83.13
451,82.58,83.33
452,82.87,82.72
453,81.84,81.73
454,83.02,82.83
455,82.71,83.5
456,82.73,82.77
457,84.23,83.27
458,82.72,82.87
459,84.66,83.99
460,81.22,81.95
461,82.43,82.07
462,81.68,81.42
463,84.34,84
464,82.57,82.11
465,80.49,80.6
466,83.64,83.24
467,83.03,83.48
468,84.67,85.03
469,81.8,81.74
470,82.93,82.84
471,85.95,86.63
472,82.53,82.63
473,84.43,83.47
474,84.7,84.17
475,84.12,84.47
476,83.98,83.53
477,85.12,85.19
478,84.95,85.32
479,83.02,82.92
480,81.82,82.38
481,83.65,84.42
482,84.07,84.1
483,82.66,83.05
484,82.13,81.51
485,84.71,84.02
486,83.07,81.93
487,84.96,85.24
488,82.37,83.08
489,84.51,84.09
490,83.07,83.4
491,83.57,83.8
492,81.71,82.09
493,83.81,83.01
494,82.57,82.43
495,83.18,82.81
496,82.99,83.44
497,84.46,84.17
498,82.86,82.97
499,81.98,81.48
500,83.17,83.59
501,84.47,83.72
502,81.92,81.44
503,82.87,82.11
504,84.62,84.71
505,82.07,82.4
506,83.2,83.2
507,83.84,83.81
508,85.06,85.58
509,82.75,82.95
510,85.32,84.68
511,82.83,83.01
512,82.86,83.53
513,83.4,83.28
514,83.05,84.28
515,85.07,84.85
516,83.79,82.09
517,83.12,83.26
518,82.38,82.11
519,84.18,83.47
520,83.36,83.19
521,82.13,81.64
522,81.04,80.71
523,86.06,85.61
524,81.74,81.83
525,82.54,82.68
526,85.28,84.97
527,83.18,82.82
528,84.75,85.36
529,82.28,82.1
530,83.81,83.87
531,84.64,84.76
532,84.26,84.41
533,84.89,84.37
534,82.73,83
535,82.25,82.83
536,83.31,83.07
537,85.64,85.22
538,83.79,83.46
539,84.42,83.72
540,81.54,80.77
541,82.91,83.08
542,83.59,83.19
543,83.31,84.09
544,84.7,83.72
545,83.58,83.94
546,82.93,83.41
547,83.11,83.35
548,82.19,81.16
549,82.96,82.77
550,85.55,85.49
551,84.33,84.64
552,82.74,83.45
553,83.26,83.87
554,83.5,82.02
555,83.19,83.58
556,82.67,82.97
557,82.89,82.24
558,82.07,82.27
559,82.87,83.13
560,83.31,83.38
561,82.42,83.41
562,84.04,83.37
563,83.02,82.61
564,82.5,81.47
565,83.45,84.12
566,83.57,84.31
567,80.22,80.08
568,83.66,83.16
569,82.17,81.77
570,84.73,84.84
571,84.1,83.75
572,84.64,84.97
573,82.98,83.08
574,82.88,83.39
575,85.88,84.95
576,82.28,81.69
577,84.6,84.2
578,81.55,82
579,83.5,83.52
580,83.78,82.92
581,84.28,84.19
582,81.93,82.82
583,84.88,85.03
584,83.28,82.75
585,82.81,83.66
586,84.37,83.98
587,83.78,83.71
588,83.06,83.1
589,84.02,83.7
590,83.6,83.57
591,81.44,81.39
592,81.54,81.83
593,83.12,82.86
594,83.61,84.13
595,83.01,82.91
596,84.18,84.1
597,83.75,82.92
598,83.27,83.65
599,82.74,83.42
600,84.51,84.44
601,83.43,82.56
602,83.5,83.29
603,84.95,85.52
604,82.53,82.77
605,83.28,84.05
606,81.91,81.7
607,83.47,82.88
608,84.18,83.29
609,83.58,82.54
610,85.18,85.36
611,83.78,83.85
612,82.96,83.93
613,83.99,83.53
614,83.4,83.17
615,83.29,83.82
616,83.55,83.32
