Subject,A,B
125,58.32,58.32
126,58.93,59.21
127,56.33,56.34
128,57.49,57.89
129,57.56,57.88
130,56.91,56.64
131,56.69,56.7
132,58.16,58.11
133,58.37,57.5
134,58.27,58.66
135,57.27,56.89
136,57.48,57.89
137,58.96,59.48
138,57.55,57.31
139,57.33,56.79
140,57.91,57.42
141,59.37,58.54
142,57.37,56.95
143,60.09,60.06
144,56.7,57.28
145,58.15,57.45
146,58.87,59.48
147,59.13,59.27
148,56.79,56.94
149,57.33,57.59
150,57.31,57.44
151,57.6,57.7
152,58.23,58.01
153,57.41,57.86
154,57.75,57.27
155,58.46,58.4
156,59.25,59.7
157,58.23,58.18
158,59.24,58.77
159,57.17,57.32
160,57.25,57.12
161,58.15,58.56
162,56.4,55.87
163,58.06,57.99
164,57.19,57.72
165,59.22,58.9
166,58.32,57.86
167,57.05,56.84
168,56.44,56.38
169,57.3,57.73
170,58.01,58.4
171,57.95,57.94
172,56.41,56.3
173,58.87,59.16
174,56.17,56.16
175,58.66,58.21
176,57.85,58.13
177,56.81,56.87
178,56.88,56.84
179,59.31,59.5
180,57.37,57.04
181,57.58,57.38
182,56.66,57.1
183,58.35,58.72
184,55.75,56.1
185,59.31,59.26
186,58.31,58.33
187,60.15,59.94
188,60.18,59.84
189,58.86,59.06
190,58.58,59.02
191,56.97,57.92
192,57.66,58.01
193,57.6,58.11
194,58.83,58.34
195,59.74,59.91
196,58.67,58.46
197,55.29,55.56
198,56.07,56.53
199,59.25,59.08
200,59.05,58.26
201,56.88,57.25
202,58.26,57.72
203,57.05,57.4
204,58.28,58.06
205,57.13,56.41
206,57.65,58.53
207,58.17,57.96
208,56.43,56.61
209,58.34,58.68
210,59.39,59.37
211,60.22,60.47
212,59.07,59
213,57.99,57.92
214,57.79,57.43
215,57.13,57.93
216,59.07,58.92
217,57.22,57.45
218,58.82,57.98
219,58.54,58.14
220,57.72,58.05
221,58.59,58.38
222,57.8,57.99
223,57.67,57.54
224,59.47,59.58
225,58.86,58.72
226,58.14,58.14
227,57.92,57.89
228,58.77,58.57
229,58.84,58.5
230,59.39,59.32
231,57.77,57.07
232,58.24,57.84
233,59.41,59.27
234,56.86,56.57
235,58.11,57.63
236,57.4,56.84
237,58.69,58.95
238,58.86,58.77
239,58.5,58.6
240,58.8,58.93
241,55.77,55.98
242,58.65,58.71
243,58.13,58.02
244,58.36,57.99
245,57.75,57.5
246,59.2,58.66
247,57.8,58.54
248,58.56,59.06
249,58.01,58.06
250,56.41,56.52
251,58,57.54
252,57.57,57.81
253,58.91,59.42
254,57,57.05
255,59.33,59.35
256,56.42,56.38
257,58.44,58.81
258,56.64,55.84
259,57.61,57.97
260,57.73,58.05
261,58.93,58.29
262,56.14,56.48
263,59.04,58.99
264,60.53,60.46
265,57.47,57.71
266,57.09,57.36
267,56.71,57.26
268,57.97,58.2
269,56.71,57.02
270,57.77,57.83
271,57.86,57.64
272,57.7,57.95
273,56.02,56.31
274,57.37,57.71
275,56.99,56.46
276,58,58.35
277,58.5,58.15
278,56.6,56.47
279,58.86,58.55
280,59.98,59.5
281,57.97,58.17
282,57.35,57.44
283,58.57,58.62
284,57.57,57.8
285,57.03,57.16
286,57.8,57.91
287,58.36,57.88
288,58.1,57.91
289,58.67,57.98
290,58.86,58.89
291,56.79,57.11
292,58.04,58.27
293,56.69,57
294,59.44,59.48
295,56.49,56.65
296,58.14,57.72
297,58.25,58.12
298,57.12,57.32
299,58.14,58.69
300,56.41,56.76
301,57.56,57.69
302,59.38,59.31
303,58.5,58.93
304,57.54,57.89
305,58.46,57.85
306,58.13,58.37
307,57.69,57.17
308,57.5,58.1
309,59.01,58.81
310,56.35,56.2
311,58.73,58.56
312,58.95,58.87
313,58.48,57.91
314,58.52,58.53
315,57.37,57.42
316,58.71,58.15
317,58.15,58.25
318,57.98,58.46
319,57.48,57.79
320,56.5,56.43
321,59.04,58.22
322,57.54,57.31
323,58.26,58.54
324,57.28,57.24
325,56.56,56.37
326,56.1,55.97
327,58.46,58.4
328,56.48,57.24
329,58.92,58.91
330,57.58,58.1
331,58.22,58.29
332,57.8,58.14
333,57.9,58.36
334,57.42,57.63
335,58.57,58.21
336,58.82,58.78
337,58.03,58.59
338,57.89,57.75
339,57.65,56.9
340,56.77,57.03
341,57.53,57.46
342,59.14,58.74
343,58.19,57.18
344,58.46,58.23
345,58.42,58.06
346,57.29,57.3
347,58.11,58.26
348,57.68,57.85
349,56.88,57.05
350,58.77,59.31
351,56.43,56.64
352,58.43,57.85
353,57.52,57.62
354,59.57,59.54
355,56.72,57.42
356,56.62,56.34
357,57.18,57.69
358,58.9,59.34
359,59.95,59.59
360,56.43,56.01
361,58.13,57.99
362,57.38,58.03
363,58.81,58.74
364,58.31,57.99
365,56.95,56.83
366,57.05,56.95
367,59.31,60.04
368,56.43,56.2
369,58.02,58.15
370,56.3,57.04
371,58.92,59.23
372,56.67,56.61
373,56.59,56.78
374,60.58,60.41
375,59.95,60.11
376,57.61,57.41
377,59.07,59.31
378,57.17,56.94
379,57.51,57.38
380,58.49,58.38
381,57.35,56.97
382,58.08,58.35
383,57.78,58.04
384,58.04,58.31
385,57.82,57.18
386,58.95,58.85
387,59.68,59.39
388,57.2,57.45
389,57.11,56.43
390,59.09,59.76
391,59.22,59.02
392,56.25,56.66
393,57.86,57.88
394,58.4,58.98
395,58.19,58.46
396,57.76,58.35
397,57.14,56.56
398,57.84,57.47
399,59.33,59.47
400,57.5,57.44
401,57.19,56.97
402,58.34,58.75
403,58.86,58.57
404,57.98,57.97
405,59.47,58.8
406,59.46,59.45
407,57.74,57.97
408,55.24,55.07
409,58.88,58.88
410,58.49,58.36
411,57.39,57.64
412,56.45,56.59
413,56.79,56.66
414,57.31,57.24
415,59,59.11
416,58.65,58.94
417,58.19,58.6
418,58.05,58.12
419,57.95,57.98
420,58.39,58.08
421,56.66,57.55
422,56.79,57.16
423,60.36,59.25
424,57.65,57.72
425,58.18,57.89
426,60.01,60.03
427,56.17,56.75
428,58.82,59.31
429,57.21,56.97
430,59.62,59.12
431,57.58,58.07
432,56.68,56.64
433,58.3,58.66
434,60.66,60.8
435,56.36,55.8
436,57.09,57.49
437,57.49,57.54
438,58.03,58.48
439,57.67,57.78
440,56.86,57.04
441,58.41,57.9
442,57.97,57.92
443,58.69,58.82
444,57.9,58.24
445,56.26,56.6
446,59.1,58.76
447,56.76,56.41
448,58.3,57.84
449,55.92,56.35
450,57.69,58.15
451,59.95,59.6
452,58.16,58
453,56.16,56.12
454,57.61,57.08
455,58.1,57.83
456,57.22,57.61
457,56.5,56.12
458,56.89,56.77
459,57.28,57.38
460,56.91,57.33
461,56.06,56.32
462,57.53,57.26
463,57.12,57.3
464,56.67,56.16
465,58.79,58.6
466,57.92,57.5
467,58.75,58.31
468,57.33,57.84
469,57.67,58.01
470,57.28,56.69
471,58.56,58.69
472,56.97,56.95
473,58.23,57.83
474,57.52,57.95
475,59.63,59.52
476,56.42,56.61
477,56.66,56.92
478,58.98,58.62
479,58.14,57.71
480,55.53,55.89
481,57.68,57.65
482,59.51,59.15
483,57.15,57.61
484,58.21,57.85
485,56.49,57.15
486,57.57,57.63
487,59.06,58.47
488,57.62,57.07
489,57.15,57.49
490,59.69,59.02
491,57.43,57.23
492,58.64,58.66
493,57.77,57.05
494,59.82,59.62
495,57.44,58.32
496,56.48,57.34
497,56.67,56.83
498,59.37,59.2
499,59.32,59.38
500,59.06,58.7
501,58.42,58.49
502,57.8,57.82
503,57.57,57.73
504,58.91,58.83
505,57.82,57.82
506,56.91,56.92
507,57.43,57.38
508,58.85,57.92
509,58.15,57.24
510,57.47,57.24
511,58.04,58.94
512,56.51,56.65
513,60.13,59.91
514,57.88,58.32
515,57.55,58.08
516,56.87,56.85
517,56.76,57.11
518,60.03,59.75
519,57.92,58.01
520,57.09,57.2
521,58.32,58.28
522,58.55,58.92
523,59.07,59.24
524,57.08,57.1
525,57.86,57.54
526,57.21,56.9
527,57.51,57.43
528,60.14,59.72
529,57.71,57.17
530,57.58,57.77
531,57.11,57.74
532,57.78,57.66
533,56.98,56.89
534,57.97,57.45
535,58.91,58.72
536,58.36,58.32
