Subject,A,B
199,20.73,19.8
200,21.04,20.55
201,22.72,22.49
202,22.83,20.2
203,22.08,20.01
204,21.44,20.92
205,22.06,21.75
206,19.98,19.63
207,21.21,20.86
208,22.27,22.42
209,22.66,21.38
210,20.59,20.18
211,20.97,22.39
212,23.08,23.06
213,22.53,23.18
214,20.5,22.53
215,20.31,21.45
216,23.02,23.03
217,20.7,20.13
218,22.72,19.19
219,22.5,22.24
220,20.78,20.29
221,20.16,21.01
222,21.65,19.72
223,21.04,21.77
224,19.93,20.32
225,20.86,19.75
226,21.4,21.33
227,20.59,20.93
228,21.14,22.61
229,20.93,22.6
230,23.03,23.31
231,20.4,21.83
232,21.34,20.79
233,21.3,22.24
234,19.99,21.96
235,22.05,21.64
236,21.48,21.87
237,21.49,19.75
238,20.87,20.04
239,21.2,21.83
240,22.72,21.94
241,21.24,22.1
242,20.35,20.07
243,22.19,22.35
244,19.38,21.81
245,22.71,21.21
246,20.77,20.28
247,21.04,21.77
248,20.71,21.44
249,20.23,20.73
250,21.17,19.7
251,21.1,21.12
252,18.82,21.52
253,21.4,23.07
254,21.11,22.15
255,21.8,22.03
256,21.68,21.71
257,21.28,21.39
258,20.33,22.22
259,22.59,21.87
260,20.09,20.15
261,18.28,19.9
262,22.08,22.12
263,21.81,21.03
264,21.67,22.1
265,20.72,23.19
266,19.63,21.37
267,22.58,21.83
268,20.59,21.73
269,21.51,24.51
270,20.45,22.66
271,21.08,21.72
272,21.43,21.86
273,20.3,21.21
274,23.61,22.54
275,21.04,22.2
276,20.72,20.64
277,21.6,21.85
278,21.8,22.43
279,22.94,21.31
280,20.97,20.8
281,21.14,20.16
282,22.28,22.74
283,21.25,20.69
284,22.79,20.77
285,20.95,20.64
286,24,21.41
287,22.61,20.95
288,22.54,21.52
289,21.2,20.59
290,21.59,22.89
291,21.69,20
292,21.95,22.05
293,22.74,19.5
294,20.94,23.08
295,21.36,20.42
296,22.25,21.39
297,20.28,20.2
298,20.96,20.16
299,21.86,22.58
300,21.66,20.84
301,20.94,20.57
302,20.26,21.32
303,22.37,22.18
304,20.93,19.54
305,20.07,20.75
306,19.67,21.2
307,22.64,22.16
308,21.93,22.86
309,20.96,21.95
310,21.45,20.93
311,21.89,20.9
312,19.54,21.31
313,22.04,21.7
314,19.26,21.31
315,19.82,21.06
316,22.28,22.26
317,19.98,19.52
318,20.88,21.8
319,20.36,20.59
320,21,21.69
321,21.61,21.59
322,20.79,20.57
323,19.29,19.5
324,22.74,22.68
325,19.57,21.42
326,21.88,22.16
327,21.26,22.32
328,21.59,21.97
329,20.91,20.1
330,22.91,21.46
331,21.6,22.33
332,22.48,21.19
333,19.9,21.51
334,20.82,20.3
335,21.39,20.86
336,18.95,19.29
337,20.9,21.68
338,21.15,20.48
339,21.49,20.35
340,20.97,20.78
341,20.98,20.76
342,21.89,21.53
343,21.82,22.04
344,22.29,22.1
345,21.56,23.29
346,21.79,20.67
347,22.29,21.78
348,23.11,21.21
349,20.53,20.3
350,20.84,21.46
351,20.59,21.38
352,21.46,19.8
353,22.64,22.15
354,20.48,18.69
355,19.56,20.76
356,20.76,20.62
357,22.13,20.11
358,21.91,21.2
359,23.11,21.23
360,22.25,21.3
361,21.21,21.12
362,21.62,20.82
363,22.12,19.7
364,20.22,21.88
365,21.1,21.33
366,21.19,22
367,21.73,21.41
368,21.35,20.47
369,21.13,21.99
370,22.83,22.28
371,22.72,23.88
372,22.37,20.06
373,21.48,21.3
374,22.28,20.47
375,21,22.45
376,21.71,22.72
377,20.62,21.49
378,20.64,20.72
379,19.14,20.05
380,22.3,21.41
381,22.51,22.14
382,21.98,22
383,21.31,19.9
384,19.77,20.58
385,20.92,21.64
386,21.77,21.77
387,20.28,21.95
388,20.9,23.63
389,21.66,21.96
390,22.1,21.59
391,20.87,21.76
392,22.62,20.89
393,20.77,20.87
394,20.86,21.55
395,22.51,20.92
396,22.89,21.28
397,21.56,20.83
398,23.36,21.15
399,20.87,19.92
400,21.61,20.57
401,20.32,21.55
402,22.09,21.81
403,20.14,19.94
404,21.62,21.32
405,20.46,20.84
406,21.25,22.71
407,22.91,21.66
408,22.99,20.91
409,20.73,22.56
410,20.59,20.61
411,22.5,23.84
412,21.13,21.69
413,22.24,19.36
414,21.44,21.63
415,22.54,20.52
416,20.81,20.02
417,21.71,22.43
418,21.03,20.9
419,20.55,22.25
420,19.97,20.09
421,21.12,22.79
422,20.68,19.3
423,21.66,21.42
424,20.83,21.35
425,21.16,19.78
426,22.3,20.4
427,22.4,21.15
428,22.57,21.74
429,19.98,21.41
430,21.2,21.46
431,22.07,23.4
432,22.29,21.98
433,19.86,21.65
434,22.71,20.98
435,21.57,22.32
436,20.06,20.93
