Subject,A,B
126,62.6,63.82
127,61.81,64.79
128,62.95,62.95
129,62.76,63.14
130,63.19,63.33
131,62.44,62.06
132,62,64.27
133,62.69,64.82
134,60.83,62.15
135,62.45,63.22
136,61.8,63.05
137,64.24,63.99
138,63.25,63.77
139,62.06,62.99
140,62.36,63.83
141,62.43,61.87
142,63.34,62.43
143,63.35,63.12
144,62.36,61.02
145,63.01,64.32
146,61.71,63.31
147,64.02,61.74
148,63.63,62.57
149,63.51,61.21
150,65.05,64.21
151,63.56,63.5
152,60.7,61.27
153,64.06,62.86
154,62.98,62.91
155,62.79,63.51
156,61.6,62.61
157,62.84,61.68
158,61.62,62.61
159,63.87,62.68
160,64.19,64.06
161,61.2,61.96
162,63.23,63.01
163,61.69,63.21
164,62.54,64.54
165,63.7,62.54
166,63.47,63.13
167,61.41,62.71
168,63.86,62.65
169,63.73,62.04
170,61.96,63.26
171,62.16,61.27
172,62.55,62.23
173,62.33,63.85
174,64.46,63.52
175,63.96,63.05
176,63.16,63.13
177,62.47,61.64
178,63.74,62.26
179,60.64,63.07
180,63.23,63.47
181,64.52,63.61
182,62.71,62.9
183,62.71,61.09
184,64,63.72
185,62.94,62.56
186,63.28,63.85
187,61.94,62.23
188,61.35,62.56
189,63.3,63.06
190,63.42,64.18
191,62.31,61.84
192,64.05,63.26
193,62.57,63.45
194,64.1,62.75
195,63.21,64.06
196,60.94,62.68
197,63.45,62.48
198,63.72,62.36
199,63.41,62.94
200,63.05,65.14
201,64.63,62.07
202,61.71,62.97
203,60.83,61.38
204,63.33,63.52
205,62.85,63.61
206,62.01,62.32
207,61.56,61.21
208,61.18,61.79
209,63.27,62.83
210,62.54,62.8
211,63.38,63.52
212,63.54,62.85
213,60.95,63.17
214,64.53,64.38
215,62.98,62.9
216,64.08,62.82
217,62.11,61.38
218,63.95,63.94
219,61.76,62.99
220,62.92,61.88
221,64.89,64.35
222,62.47,61.53
223,61.89,61.35
224,64.54,64.4
225,64.01,63.9
226,62.43,63.6
227,63.54,64.3
228,63.7,63.85
229,63.5,62.56
230,62.61,63.99
231,63.13,62.42
232,63.34,63.92
233,64.93,63.2
234,61.82,62.08
235,62.49,62.91
236,62.24,63.09
237,62.65,62.33
238,64.2,62.24
239,63.37,62.58
240,61.9,63.84
241,64.13,65.56
242,61.31,62.01
243,63.67,62.8
244,63.38,62.33
245,62.65,64.89
246,62.55,62.1
247,60.97,62.57
248,65.11,63.32
249,63.84,65.52
250,62.54,63.23
251,63.72,64.18
252,64.59,63.66
253,63.69,63.22
254,63.4,63.91
255,62.78,62.51
256,62.22,61.9
257,63.93,61.9
258,62.57,62.6
259,63.07,61.85
260,63.01,63.13
261,63.1,63.5
262,62.57,63.93
263,65.39,63.79
264,63.28,63.65
265,62.36,62.85
266,64.27,63.25
267,63.19,62.98
268,62.15,62.32
269,62.3,62.91
270,62.73,63.04
271,62.43,62.84
272,62.15,62.48
273,62.5,62.38
274,64.03,63.16
275,62.44,61.99
276,64.76,62.58
277,61.72,62.91
278,61.9,62.22
279,63.36,65.45
280,62.3,63.84
281,62.14,61.06
282,63.07,63.62
283,62.5,63.31
284,62.79,62.94
285,63.1,63.1
286,63.87,63.29
287,63.88,63.73
288,63.34,64.22
289,62.53,61.83
290,65.19,63.91
291,62.68,62.23
292,63.08,62.61
293,63.02,62.23
294,63.2,62.72
295,62.41,60.74
296,65.48,63.03
297,62.78,63.5
298,62.68,63.28
299,62.78,63.2
300,64.43,62.87
301,62.95,60.4
302,61.85,62.42
303,62.79,62.99
304,64.57,63.97
305,62.71,64.81
306,64.05,62.52
307,63.32,61.1
308,63.23,63.69
309,63.38,62.58
310,63.43,65.58
311,62.71,63.56
312,62.79,62.22
313,63.09,63.2
314,61.27,61.19
315,64.2,63.06
316,62.82,61.44
317,62.94,62.1
318,63.64,62.99
319,64.01,62.81
320,63.91,62.42
321,61.51,61.58
322,63.45,63.96
323,63.11,61.91
324,62.01,63.65
325,62.94,64.02
326,64.08,65.36
327,64.13,63.39
328,63.09,61.51
329,62.73,62.25
330,62.99,62.91
331,63.39,61.2
332,63.11,62.83
333,63.34,63.85
334,63.64,63.67
335,63.22,64.52
336,62.01,62.05
337,60.33,61.52
338,62.15,62.74
339,61.77,61.12
340,63.29,63.55
341,62.16,62.89
342,63.62,62.86
343,64.33,61.97
344,66.02,64.25
345,62.53,63.57
346,62.85,64.32
347,63.3,63.1
348,63.62,64.68
349,63.08,62.23
350,63.02,63.19
351,63.57,62.81
352,61.67,60.57
353,64.5,62.68
354,64.96,64.45
355,63.1,62.78
356,62.86,61.33
357,63.69,64.08
358,62.08,63.53
359,62.15,61.82
360,63.3,62.91
361,62.37,62.64
362,62.5,62.97
363,64.64,64.56
364,62.87,63.45
365,62.82,62.61
366,60.79,62.01
367,62.27,62.54
368,61.32,63.95
369,62.96,62.53
370,63.29,62.15
371,61.66,62.4
372,61.66,61.43
373,61.58,62.59
374,65.54,62.57
375,61.47,60.99
376,62.7,62.32
377,62.56,63.3
378,62.7,63.02
379,61.87,62.31
380,62.27,62.17
381,63.1,63.62
382,61.64,63.42
383,62.91,63.01
384,62.93,62.69
385,64.06,63.75
386,61.98,61.13
387,63.34,64.49
388,63.01,62.79
389,63.75,62.81
390,64.59,64.38
391,63.25,62.99
392,62.15,62.99
393,62.07,62.16
394,63.39,62.49
395,62.96,65.5
396,62.31,63.01
397,61.4,61.82
398,61.8,61.62
399,62.79,62.75
400,63.04,63.94
401,62.11,61.78
402,62.65,65
403,63.53,62.34
404,65.06,63.75
405,64.02,63.86
406,62.31,62.63
407,63.78,63.86
408,64.4,63.6
409,62.64,63.36
410,62.19,62.05
411,65.3,63.71
412,63.33,62.09
413,62.85,62.78
414,62.4,63.57
415,62.74,62.15
416,62.92,63.38
417,64.29,63.19
418,64.28,62.78
419,62.62,63.72
420,62.4,62.09
421,61.26,63.25
422,63.92,61.81
423,63.55,63.63
424,62.38,62.55
425,64.25,64.39
426,64.04,63.47
427,62.7,61.26
428,62.95,62.72
429,61.41,62.65
430,62.8,63.04
431,63.16,63.81
432,63.36,63.31
433,63.52,63.52
434,62.13,63.73
435,61.13,61.71
436,64.26,61.61
437,62.68,63.32
438,62.62,62.25
439,62.34,61.69
440,61.73,62.46
441,62.16,61.88
442,62.17,62.88
443,61.83,62.64
444,61.68,63
445,64.58,63.7
446,62.29,63.23
447,62.57,61.93
448,61.97,62.7
449,63.73,64.36
450,61.56,63.74
451,60.49,62.18
452,62.45,62.21
453,63.45,63.23
454,62.56,62.55
455,62.95,63.2
456,62.28,61.89
457,64.28,63.45
458,63.88,64.44
459,62.18,61.29
460,63.23,62.8
461,63.31,66.22
462,64.12,62.82
463,61.38,62
464,63.19,62.96
465,63.71,64.81
466,60.54,62.4
467,61.82,63.95
468,64.42,63.89
469,62.49,65.81
470,63.38,64.55
471,64.41,64.63
472,62.2,61.97
473,62.21,61.74
474,63.29,62.17
475,62.09,62.45
476,62.27,62.01
477,61.95,62.26
478,62.89,62.93
479,63.81,62.04
480,63.36,63.83
481,62.38,60.9
482,61.74,63.68
483,63.02,63.54
484,62.93,62.08
485,61.81,63.3
486,63.68,64.3
487,65.48,63.29
488,62.91,62.8
489,63.32,62.67
490,64.48,64.46
491,62.67,62.86
492,60.35,61.52
493,61.63,62.9
494,63.17,63.09
495,62.94,63.26
496,63.17,61.98
497,63.76,61.8
498,62.28,63.96
499,63.04,63.18
500,62.92,62.33
501,60.56,62.58
502,63.8,61.78
503,64.6,64.03
504,64.26,66.39
505,62.61,61.63
506,62.27,61.92
507,62.58,63.22
508,65.15,61.28
509,61.87,60.75
510,62.26,59.29
511,62.18,63.29
512,64.42,65
513,62.03,63.19
514,63.42,65.29
515,62.72,62.45
516,61.06,62.74
517,63.05,63.07
518,64.06,64.95
519,62.59,61.82
520,63.38,63.27
521,63.34,61.83
522,63.36,62.23
523,62.66,63.13
524,62.7,62.71
525,62.36,63.52
526,63.71,63.17
527,63.01,63.03
528,62.36,62.6
529,61.64,63.03
530,61.65,63.57
531,63.39,62.71
532,62.48,63.95
533,63.6,64
534,61.77,61.87
535,62.97,63.34
536,61.57,63.12
537,63.66,63.59
538,61.18,61.33
539,62.49,62.57
540,62.35,62.35
541,63.06,63.87
542,62.45,63.42
543,62.27,63.31
544,64.14,62.37
545,64.07,63.5
546,63.61,63.02
547,64.07,62.96
548,62.64,63.43
549,62.33,62.59
550,63.69,62.29
551,62.67,60.81
552,63.28,63.29
553,61.86,62.65
554,64.76,63.37
555,63.14,64.21
556,63.02,61.64
557,62.62,62.58
