Subject,A,B
207,48.15,49.8
208,48.55,49.48
209,49.54,48.52
210,48.86,51.27
211,48.41,50.36
212,49.2,48.42
213,48.49,47.19
214,49.01,50.37
215,50.45,47.26
216,49.78,48.78
217,48.68,50.69
218,49.15,50.41
219,49.44,48.92
220,48.36,48.9
221,50.76,49.44
222,50.31,49.07
223,48.86,48.73
224,50.05,49.5
225,49.79,48.4
226,47.23,49.65
227,49.38,50.22
228,51.5,51.02
229,51.86,47.66
230,50.23,48.23
231,47.46,51.34
232,48.21,49.15
233,47.72,51.09
234,49.6,47.83
235,48.51,50.33
236,49.48,48.6
237,48.56,48.75
238,50.61,49.65
239,51.43,49.85
240,49.96,48.44
241,49.85,51.15
242,50.26,49.07
243,48.7,49.08
244,49.55,50.32
245,48.78,49.79
246,49.47,50.94
247,49.86,48.13
248,49.53,50.1
249,49.36,50.52
250,50.33,50.05
251,48.11,49.4
252,48.9,50.6
253,49.21,48.94
254,49.28,51.31
255,48.73,49.59
256,50.15,49.93
257,48.82,50.06
258,48.87,50.41
259,49.02,47.41
260,49.8,48.72
261,49.1,48.42
262,48.34,49.62
263,49.64,47.93
264,50.35,49.36
265,50.95,49.2
266,47.61,48.74
267,49.22,50.73
268,50.07,49
269,49.59,50.46
270,48.32,50.24
271,49.36,49.51
272,49.68,50.56
273,49.09,49.41
274,50.71,48.43
275,49.62,48.91
276,50.89,48.66
277,50.83,47.52
278,49.02,49.5
279,49.95,48.41
280,49.73,51.04
281,48.65,51.09
282,48.95,49.15
283,48.16,49.38
284,50.25,51.39
285,51.05,47.85
286,50.33,48.26
287,49.36,50.2
288,50.2,50.22
289,49.57,49.79
290,48.94,50.87
291,48.68,49.89
292,49.89,46.89
293,50.01,48.82
294,48,50.49
295,50.42,49.29
296,49.55,49.77
297,48.66,49.97
298,48.86,50.11
299,49.23,50.32
300,49.22,49.38
301,49.11,51.63
302,50.66,48.78
303,49.01,50.6
304,49.17,51.14
305,49.27,50.94
306,49.79,49.16
307,51.81,49.24
308,49.84,48.73
309,48.01,50.66
310,50.47,49.58
311,47.94,51.38
312,49.11,49.64
313,49.46,49.78
314,46.59,52.78
315,49.05,50.45
316,48.05,50.1
317,50.27,48.75
318,49.25,48.25
319,47.6,49.99
320,48.46,48.9
321,47.9,50.49
322,49.61,47.5
323,49.63,48.8
324,49.71,48.29
325,49.79,50.76
326,47.68,49.54
327,49.66,51.18
328,49.32,49.94
329,48.38,50.21
330,49.6,49.97
331,49.49,49.36
332,49.37,48.58
333,49.63,48.7
334,49.69,49.6
335,50.04,50.05
336,49.98,49.28
337,48.7,48.38
338,51.5,49.39
339,49.16,47.89
340,50.52,47.55
341,49.49,48.89
342,50.24,50.02
343,50.07,49.68
344,51.24,48.01
345,49.5,50.63
346,51.28,48.82
347,48.6,49.81
348,49.33,50.28
349,49.55,50.61
350,49.35,50.87
351,47.7,48.85
352,48.78,50.48
353,50.29,49.81
354,49.84,49.15
355,49.02,49.26
356,48.95,48.89
357,51.72,48.03
358,48.1,49.14
359,49.71,48.71
360,50.55,48.35
361,49.79,48.84
362,47.73,50.09
363,49.03,50.04
364,50.22,48.64
365,51.4,50.36
366,50.28,48.48
367,48.63,49.45
368,50.52,47.74
369,50.69,49.26
370,48.92,51.08
371,50.64,48.6
372,50.23,49.06
373,49.4,50.69
374,49.53,49.07
375,50.17,50.55
376,48.79,50.53
377,50.85,47.31
378,50.02,49.94
379,51.57,51.14
380,48.49,52.08
381,49.18,49.23
382,49.44,49.32
383,49.72,47.52
384,49.71,48.92
385,49.35,48.59
386,48.66,49.84
387,50.74,49.89
388,48.78,49.26
389,50.44,48.93
390,47.94,48.76
391,47.94,49.35
392,50.41,49.95
393,49.07,50.61
394,50.17,49.54
395,47.57,49.68
396,48.68,50.24
397,49.13,50.12
398,49.39,49.72
399,50.28,49.77
400,48.11,49.5
401,50.59,48.73
402,49.1,49.16
403,47.27,49.91
404,49.01,50.11
405,51.33,48.31
406,49.85,49.94
407,48.99,48.13
408,49.88,51.47
409,49.67,48.95
410,50.55,51.83
411,49.31,48.4
412,50.17,49.45
413,47.81,49.65
414,48.8,49.9
415,50.53,49.53
416,51.85,47.62
417,47.85,50.77
418,47.57,49.79
419,48.13,48.01
420,48.77,48.71
421,51.14,47.48
422,51,50.05
423,50.72,50.16
424,49.02,49.88
425,49.36,48.25
426,48.77,47.9
427,49.27,50.61
428,49.57,49.06
429,48.2,49.08
430,50.16,48.2
431,50.06,49.63
432,49.54,51.24
433,48.86,50.42
434,49.36,49.16
435,49.74,48.68
436,49.74,49.22
437,49.54,50.22
438,48.77,51.02
439,48.93,47.71
440,47.25,50.5
441,46.57,52.01
442,51.89,49.01
443,51.55,48.82
444,50.36,49.02
445,47.74,51.42
446,51.46,49.68
447,49.11,51.3
448,51.71,48.26
449,51.61,49.76
450,49.25,49.54
451,50.43,48.8
452,49.56,48.55
453,48.19,49.48
454,48.66,49.74
455,50.19,49.43
456,49.26,51.43
457,49.52,50.6
458,50.77,47.65
459,48.51,51.54
460,49.78,49.19
461,49.28,49.53
462,50.54,48.8
463,50.59,48.46
464,48.63,50.93
465,49.79,48.55
466,50.97,48.97
467,50.51,48.16
468,47.46,50.68
469,49.28,49.09
470,51.19,47.12
471,48.81,49.56
472,50.07,48.46
473,49.42,49.71
474,49.29,48.37
475,51.38,49.06
476,49.01,49.96
477,49.6,49.25
478,49.17,48.89
479,48.69,49.55
480,47.4,50.48
