Subject,A,B
264,92.34,95.61
265,95.18,95.4
266,94.34,95.47
267,95.8,94.29
268,95.14,93.93
269,96.25,95.43
270,97.08,96.01
271,97.42,94.82
272,96.03,94.73
273,96.64,95.57
274,95.29,95.73
275,97,93.8
276,95.63,97.01
277,93.35,97.09
278,96.14,95.57
279,95.71,95.5
280,95.99,94.85
281,96.62,94.42
282,94.89,95.23
283,96.79,95.24
284,94.49,97.1
285,95.95,95.55
286,95.79,96.88
287,96.19,95.17
288,95.55,97.12
289,95.71,93.99
290,93.82,96.9
291,95.92,94.63
292,95.51,94.54
293,94.53,95.68
294,94.87,94.77
295,95.17,94.16
296,96.81,95.84
297,96.25,95.91
298,94.77,95.24
299,95.8,95.96
300,95.8,95.92
301,95.63,96.82
302,95.84,94.03
303,95.32,95.72
304,95.79,94.2
305,96.07,94.77
306,94.35,95.52
307,95.09,94.94
308,96.49,94.19
309,95.11,95.18
310,95.64,95.73
311,94.94,97.36
312,93.81,95.95
313,96.26,96.45
314,95.39,95.67
315,95.86,95.68
316,96.79,96.09
317,95.91,95.14
318,95.28,95.85
319,96.53,96.57
320,95.07,95.38
321,94.03,97.8
322,95.14,94.72
323,95.25,95.85
324,95.04,95.67
325,94.34,95.69
326,93.88,96.83
327,94.89,96.69
328,96.65,95.38
329,95.25,94.72
330,95.44,95.01
331,96.16,95.8
332,94.88,95.88
333,95.47,94.87
334,95.36,95.85
335,94.1,95.73
336,95.01,93.34
337,95.56,94.43
338,96.29,96.7
339,94.35,95.05
340,95.2,94.76
341,95.08,95.53
342,94.64,97.12
343,95.33,94.75
344,95.39,94.95
345,95.87,96.21
346,94.54,96.39
347,96.53,96.22
348,96.25,94.47
349,96.97,94.65
350,94.86,95.9
351,96.91,96.24
352,94.55,95.78
353,93.93,94.97
354,92.56,95.46
355,94.22,95.98
356,95.9,95.33
357,96.06,94
358,95.08,94.81
359,96.02,95.49
360,95.89,96.39
361,95.03,93.79
362,96.11,96.08
363,94.41,96.37
364,96.14,96.04
365,95.29,94.49
366,95.59,94.69
367,96.35,94.9
368,94.4,95.16
369,96.08,95.41
370,94.72,95.64
371,95.98,95.31
372,96.63,94.3
373,94.86,94.32
374,95.02,94.69
375,95.54,94.78
376,96.56,96.55
377,94.99,95.68
378,94.45,96.53
379,94.01,96.72
380,96,95
381,96.96,94.96
382,94.94,94.74
383,95.85,95.35
384,95.87,95.15
385,93.71,96.44
386,96.23,96.44
387,95.46,96.88
388,96.62,95.32
389,95.94,95.98
390,95.11,96.69
391,97.06,95.06
392,95.9,94.82
393,96.7,96.46
394,94.49,95.6
395,94.99,95.34
396,96.48,93.8
397,96.92,95.93
398,91.72,97.63
399,94.73,95.16
400,95.38,94.28
401,94.45,95.26
402,96.36,94.76
403,96.71,96.3
404,95.95,93.51
405,95.18,93.23
406,95.58,95.64
407,97.19,94.16
408,96.75,94.96
409,95.3,94.02
410,94.59,95.43
411,93.85,95.61
412,95.82,94.15
413,95.16,93.96
414,96.16,95.68
415,95.01,94.87
416,93.24,97.08
417,96.39,95.27
418,95.4,96.01
419,96.76,94.04
420,95.39,94.91
421,94.56,97.58
422,94.39,95.33
423,94.47,97.06
424,96.38,95.71
425,96.48,95.3
426,97.05,96.97
427,95.74,96.96
428,94.71,95.87
429,93.44,96.63
430,93.34,94.42
431,95.64,95.2
432,95.12,95.07
433,95.11,95.9
434,95.88,96.13
435,96.33,95.79
436,96.46,94.83
437,94.69,96.05
438,95.83,93.84
439,92.99,95.67
440,93.77,95.86
441,93.65,96
442,95.85,95.26
443,94.46,95.86
444,93.24,95.64
445,94.43,96.13
446,96.09,94.93
447,97.16,95.12
448,96.18,97.36
449,95.76,95.42
450,95.16,94.76
451,95.3,95.55
452,94.28,96.08
453,95.75,94.93
454,97.24,95.72
455,94.9,95.08
456,97.47,96.47
457,94.48,94.6
458,96.23,94.84
459,94.01,95.43
460,93.45,94.48
461,96.13,95.81
462,96.09,95.39
463,96.44,95.43
464,95.54,95.7
465,95.92,95.82
466,96.19,95.16
467,94.38,95.9
468,95.33,95.67
469,95.23,95.66
470,94.32,96.65
471,95.36,95.01
472,94.67,93.23
473,94.96,96.57
474,93.42,95.81
475,95.65,94.71
476,97.43,95.4
477,95.82,93.51
478,97.24,95.42
479,95.17,96.86
480,94.4,96.42
481,95.9,95.55
482,95.95,95.64
483,93.68,95.4
484,95.58,95.48
485,94.84,94
486,96.76,94.97
487,93.95,94.37
488,94.98,95.46
489,96.23,95.89
490,94.1,95.01
491,96.08,96.09
492,94.63,95.84
493,95.14,96.76
494,95.62,94.51
495,96.78,95
496,94.88,95.74
497,97.1,95.37
498,96.58,93.18
499,93.82,94.42
500,95.73,94.68
501,94.38,96.09
502,94.68,96.8
503,95.15,96.27
504,93.67,97.98
505,96.35,94.58
506,96.21,93.96
507,95.65,95.26
508,95.7,97.02
509,95.88,94.49
510,95.96,94.3
511,92.85,96.77
512,95.08,94.76
513,95.7,95.76
514,96.73,96.17
515,94.29,95.31
516,94.93,97.25
517,96.92,96.3
518,94.46,96.48
519,95.2,94.35
520,96.74,95.05
521,95,96.03
522,95.75,95.05
523,97.34,96.25
524,96.58,95.25
525,96.03,94.19
526,95.35,97.78
527,96.38,95.99
528,95.64,95.3
529,94.25,94.59
530,95.51,95.82
531,96.04,96.14
532,95.4,96.36
533,95.1,95.17
534,93.87,95.12
535,95.43,96.16
536,96.56,94.19
537,95.24,94.82
538,95.85,95.92
539,93.73,96.22
540,97.25,95.03
541,95.85,95.89
542,95.12,95.35
543,93.32,96.43
544,95.74,95.44
545,94.78,96.14
546,94.09,96.17
547,95.65,95.88
548,95.89,94.65
549,96.56,95.01
550,96.62,94.72
551,93.76,95.79
552,94.51,94.6
553,95.87,95.79
554,96.06,96.08
555,96.54,96.46
556,94.92,94.79
557,95.23,93.5
558,95.95,95.26
559,95.16,94.41
560,96,95.29
561,96.52,94
562,95.68,95.61
563,95.12,95.86
564,94.57,94
565,95.8,93.93
566,96.56,95.22
567,95.24,94.33
568,96.06,96.28
569,97.88,95.8
570,95.07,95.39
571,96.77,94.81
572,96.4,95.51
573,95.52,96.14
574,95.32,95.08
575,95.82,96.31
576,96.45,93.9
577,96.1,94.03
578,95.5,95.32
579,94.32,96.05
580,96.1,95.41
581,95.94,94.86
582,93.65,94.71
583,96.93,93.7
584,95.97,96.52
585,95.8,95.98
586,96.25,94.11
587,94.75,96.14
588,97.62,94.54
589,96.19,97.16
590,93.8,94.59
591,97.11,94.58
592,93.87,95.16
593,97.22,95.92
594,95.03,95.8
595,97.18,95.84
596,93.34,95.14
597,96.72,95.35
598,97.38,95.5
599,95.26,95.35
600,96.54,94.98
601,95.65,95.77
602,96.74,96.32
603,95.44,94.28
604,94.76,94.34
605,94.03,95.66
606,96.61,95.07
607,96.08,95.49
608,95.54,95.27
609,94.71,96.88
610,96.38,96.5
611,94.94,96.32
612,95.85,94.67
613,96.83,95.66
614,96.09,96.13
615,95.99,97.76
616,96.2,96.63
617,95.18,96.52
618,96.11,95.9
619,95.99,96.5
620,96.18,94.45
621,94.99,95.83
622,94.85,94.54
623,95.32,98.15
624,94.29,95.77
625,94.78,95.39
626,94.09,95.93
627,96.57,94.79
628,94.35,95.18
629,94.88,97.45
630,97.01,93.44
