Subject,A,B
109,78.57,78.42
110,80.26,78.97
111,79.39,78.61
112,78.16,79.11
113,80.58,78.36
114,79.53,78.03
115,80.21,78.98
116,79.91,79.13
117,77.68,78.54
118,79.33,79.3
119,79.29,79.68
120,78.8,80.08
121,79.09,78.26
122,78.03,79.93
123,79.46,78.92
124,77.7,78.18
125,78.32,81.04
126,78.97,79.23
127,78.19,80.49
128,79.67,79.12
129,79.25,78.52
130,76.55,79.73
131,79.28,79.73
132,79.02,79.2
133,79.28,77.69
134,77.31,80.61
135,78.83,78.84
136,78.68,78.52
137,77.55,78.42
138,79.52,79.72
139,78.42,79.46
140,79.05,78.52
141,79.44,78.7
142,78.5,79.06
143,78.88,78.45
144,78.82,78.76
145,77.34,79.67
146,78.51,80.22
147,80.55,80.45
148,80.44,79.71
149,77.61,78.59
150,79.25,79.25
151,78.22,79.17
152,77.75,78.98
153,79.1,76.29
154,79.33,79.01
155,78.72,79.12
156,79.09,78.38
157,80.92,79.49
158,78.2,78.23
159,79.9,79.99
160,79.7,80.36
161,77.94,79.16
162,78.58,78.79
163,80.49,79.86
164,78.93,77.57
165,77.8,78.87
166,79.37,81.12
167,79.34,78.76
168,78.69,78.98
169,78.63,78.93
170,80.52,79.47
171,80.2,80.12
172,79.38,80.14
173,78.01,78.81
174,77.6,80.66
175,78.94,79.16
176,78.08,77.71
177,79.43,79.57
178,80.23,78.29
179,78.39,79.05
180,78.78,78.92
181,79.9,78.65
182,79.06,79.76
183,78.42,78.45
184,80.34,78.91
185,78.38,78.31
186,79.01,78.34
187,78.44,79.23
188,80.1,80.04
189,79.26,77.05
190,78.69,78.83
191,78.84,79.38
192,79.93,77.97
193,78.58,79.34
194,80.14,79.35
195,79.27,78.79
196,80.8,78.88
197,79.96,80.48
198,77.83,77.67
199,80.05,78.88
200,79.08,79.09
201,78.43,78.83
202,79.38,79.88
203,79,78.22
204,80.13,78.95
205,78.1,80.03
206,80.3,81.31
207,77.5,78.3
208,79.47,78.58
209,81.29,78.73
210,79.71,78.65
211,79.57,78.4
212,79.54,80.13
213,78.8,79.1
214,78.82,79.89
215,76.8,77.53
216,78.86,80.03
217,79.06,79.93
218,76.93,78.09
219,79.32,78.14
220,78.1,78.19
221,78.74,78.39
222,77.31,78.75
223,79.21,78.92
224,78.9,78.61
225,77.97,79.53
226,78.12,78.93
227,76.89,79.09
228,78.7,78.54
229,78.78,78.91
230,79.73,77.46
231,78.46,79.43
232,78.51,78.82
233,79.58,79.3
234,78.92,78.62
235,80.4,80.08
236,78.57,78.86
237,78.69,80.13
238,78.87,79.57
239,80.11,79.3
240,80.18,78.77
241,79.62,78.39
242,80.57,78.7
243,80.17,78.92
244,79.71,79.38
245,78.94,81.35
246,79.47,79.26
247,80.44,80.58
248,78.18,79.18
249,77.84,79.85
250,77.66,78.33
251,78.87,78.36
252,79.87,78.5
253,79.22,80.31
254,80,78.23
255,79.5,79.49
256,79.11,79.86
257,80.15,79.71
258,77.82,79.09
259,80.4,80.21
260,79.45,78.72
261,77.72,78.48
262,79.32,78.1
263,79.52,78.25
264,78.56,79.81
265,79,79.93
266,79.61,79.65
267,76.72,77.43
268,79.78,79.19
269,80.44,79.63
270,78.54,79.82
271,77.51,80.98
272,77.94,79.72
273,80.83,80
274,77.26,76.64
275,78.97,81.27
276,79.19,79.56
277,78.53,80.08
278,80.3,78.08
279,78.42,77.54
280,78.72,81.05
281,79.11,78.45
282,79.84,79.54
283,80.1,80.89
284,79.15,79.39
285,80.51,80.43
286,79.72,80.16
287,78.46,79.67
288,78.39,81.22
289,79.94,78.43
290,81.24,77.53
291,79.03,79.44
292,80.16,79.97
293,80.62,79.53
294,79.71,76.46
295,81.63,80.51
296,78.24,80.8
297,77.81,79.15
298,80.12,78.3
299,80.68,78.98
300,81.11,77.92
301,78.06,79.31
302,78.85,78.17
303,79.35,79.23
304,79.08,77.52
305,78.43,80.13
306,78.28,78.83
307,79.4,79.86
308,80.54,79.98
309,78.68,79.39
310,80.42,80.43
311,77.78,77.11
312,78.53,79.22
313,77.28,80.21
314,76.9,78.26
315,79.78,79.84
316,79.22,79.28
317,80.69,80.69
318,78.91,79.15
319,79.83,78.56
320,78.99,79.1
321,79.15,77.83
322,78,79.12
323,77.7,77.44
324,78.3,77.95
325,79.8,77.96
326,79.54,78.83
327,79.13,79.63
328,78.67,76.76
329,77.56,78.3
330,79.18,78.56
331,78.4,79.2
332,77.83,79.27
333,78.84,77.56
334,79.24,80.21
335,78.38,77.71
336,79.31,78.99
337,79.8,79.84
338,78.21,79.12
339,79.32,77.28
340,78.22,79.55
341,79.34,79.63
342,77.8,80.28
343,79.2,80.64
344,80.27,79.22
345,79.48,79.25
346,79.27,79.82
347,79.61,80.2
348,77.82,78.3
349,79.67,79.64
350,77.22,78.37
351,79.46,80.16
352,79.71,80.5
353,78.9,77.74
354,81.07,79.41
355,77.83,78.71
356,78.46,79.76
357,78.29,79.46
358,79.26,79.51
359,77.66,77.94
360,79.07,78.21
361,79.76,79.16
362,79.07,78.71
363,78.25,81.21
364,79.83,81.3
365,81.15,79.26
366,80.7,80.98
367,78.68,79.25
368,79.84,78.62
369,80.36,79.52
370,78.1,79.7
371,79.88,80.25
372,78.39,77.94
373,79.01,79.36
374,78.24,79.02
375,80.67,79.71
376,80.32,80.13
377,80.09,78.59
378,78.23,77.12
379,78.59,79.62
380,81.48,80.88
381,80.18,78.12
382,78.26,79.37
383,81.01,79.87
384,79,80.05
385,80.53,80.92
386,78.34,79.63
387,78.97,79.55
388,78.76,77.62
389,78.15,79.6
390,80.58,78.81
391,77.96,78.83
392,79.28,78.63
393,78.58,77.85
394,79.14,79.54
395,79.42,79.26
396,78.63,79.31
397,78.63,77.42
398,79.54,79.49
399,78.58,78.2
400,78.83,77.86
401,78.81,79.74
402,78.73,77.54
403,76.69,79.11
404,77.62,79.07
405,77.23,76.72
406,80.71,78.65
407,77.8,78.16
408,79.9,79.24
409,81.31,79.72
410,79.54,78.06
411,79.2,77.12
412,80.59,79.1
413,78.76,78.67
414,78.36,77.24
415,78.04,77.8
416,79.03,78.36
417,78.55,78.04
418,78.79,79.33
419,78.67,78.96
420,78.33,78.52
421,78.66,78.95
422,79.1,79.62
423,80.76,80.19
424,79,78.43
425,78.59,79.06
426,79.71,79.7
427,78.94,78.19
428,79.46,79.3
429,78.84,79.9
430,78.36,79.59
431,78.03,80.5
432,79.5,79.31
433,78.64,78.61
434,79.21,78.68
435,78.99,79.43
436,77.78,77.56
437,79.19,79.53
438,79.86,80.25
439,79.08,76.86
440,78.74,78.82
441,77.17,78.96
442,79.93,77.93
443,79.34,77.84
444,79.09,79.83
445,79.12,78.74
446,80.74,79.2
447,80.46,78.74
448,79.52,79.56
449,79.28,79.04
450,79.31,80.33
451,80.26,80.52
452,79.45,79.94
453,80.64,79.97
454,79.38,79.54
455,77.14,79.11
456,76.62,78.35
457,79.15,79.83
458,80.79,82.16
459,77.88,77.78
460,79.12,80.12
461,79.1,79.82
462,79.78,78.74
463,79.57,77.86
464,79.65,79.42
